Year,Month,1_Ayapel_2502515,2_Cerete_13075030,3_Chima_13075010,4_Cienaga_de_Oro_13075020,5_Montelibano_2502516,6_Monteria,7_Monteria_13055030,8_Monteria_13065020,9_Monteria_13075050,10_Monteria_13085040,11_Planeta_Rica_25025190,12_Planeta_Rica_25015010
1987,7,32.59032258,31.84193548,31.84516129,32.10967742,31.84516129,32.10967742,32.10967742,31.94193548,31.84516129,32.10967742,32.62580645,32.10967742
1987,8,32.85806452,32.85806452,32.72258065,32.13225806,32.72258065,32.13225806,32.13225806,32.23225806,32.72258065,32.13225806,33.37419355,32.13225806
1987,9,32.49666667,32.49666667,32.42666667,32.19,32.42666667,32.19,32.19,31.33666667,32.42666667,32.19,32.44333333,32.19
1987,10,30.51935484,30.51935484,31.99032258,32.15483871,31.99032258,32.15483871,32.15483871,31.01935484,31.99032258,32.15483871,30.51935484,32.15483871
1987,11,31.01333333,31.01333333,32.62,33.13,32.62,33.13,33.13,31.82,32.62,33.13,31.01333333,33.13
1987,12,32.83548387,32.83548387,32.58709677,32.50322581,32.58709677,32.50322581,32.50322581,32.5516129,32.58709677,32.50322581,32.83548387,32.50322581
1988,1,33.77096774,33.53548387,33.27096774,34.69354839,33.42903226,33.70967742,33.70967742,33.08064516,33.77419355,33.70967742,33.77096774,34.69354839
1988,2,34.60689655,34.01034483,33.97241379,35.10689655,33.50344828,34.22758621,34.22758621,32.07931034,34.02068966,34.22758621,34.60689655,35.10689655
1988,3,35.1516129,34.78709677,34.22580645,35.47741935,33.42580645,35.29677419,35.29677419,32.26774194,34.79032258,35.29677419,35.1516129,35.47741935
1988,4,33.99333333,32.64,33.78,33.62,33.29333333,32.98,32.98,32.24333333,33.29333333,32.98,33.99333333,33.62
1988,5,32.97419355,32.60967742,34.03225806,33.11935484,33.32258065,32.8516129,32.8516129,32.04193548,33.02580645,32.8516129,32.97419355,33.11935484
1988,6,31.96333333,31.94666667,33.20333333,31.65666667,32.90666667,31.78666667,31.78666667,31.51666667,32.71,31.78666667,31.96333333,31.65666667
1988,7,31.99354839,32.58387097,32.9516129,31.82903226,32.9516129,32.25806452,32.25806452,31.54193548,32.9516129,32.25806452,31.99354839,31.82903226
1988,8,31.17741935,32.09677419,32.34516129,31.60967742,32.34516129,32.11612903,32.11612903,31.34193548,31.4516129,32.11612903,31.17741935,31.56451613
1988,9,31.46,31.46,32.45333333,32.28,32.45333333,32.56,32.56,32.57,31.26,32.56,31.46,32.25333333
1988,10,31.12258065,31.33225806,31.2,32.10322581,32.74193548,32.15483871,32.15483871,31.31935484,30.4,32.15483871,31.12258065,32.77096774
1988,11,31.04,31.62666667,32.80666667,32.00666667,32.97,32.46666667,32.46666667,32.12333333,30.4,32.46666667,31.04,32.46666667
1988,12,31.70967742,31.97096774,33.26451613,32.74193548,33.06129032,31.93225806,31.93225806,31.6,30.42258065,31.93225806,31.70967742,31.70322581
1989,1,32.15806452,32.76774194,32.63225806,33.53225806,33.26451613,33.12903226,33.12903226,31.3516129,31.01612903,33.12903226,32.86451613,33.32903226
1989,2,33.44285714,33.78571429,33.25,34.07857143,33.38571429,34.16785714,34.16785714,32.4,31.61071429,34.16785714,33.16785714,34.48214286
1989,3,33.28387097,32.55806452,33.11290323,32.92903226,33.75483871,32.78064516,32.78064516,30.72258065,30.38387097,32.78064516,33.47096774,33.66129032
1989,4,34.44,33.86666667,31.47333333,34.82666667,33.79333333,33.85,33.85,32.44666667,32.24333333,33.85,34.44,34.83
1989,5,32.19354839,32.76451613,30.43548387,33.70967742,32.98709677,32.24516129,32.24516129,31.33548387,31.51935484,32.24516129,32.63870968,32.38387097
1989,6,31.94,32.06333333,30.24,32.34333333,32.91,32.34666667,32.34666667,31.18666667,31.03,32.34666667,32.06333333,32.34333333
1989,7,32.09032258,32.09032258,31.01612903,32.4516129,33.16451613,33.02903226,33.02903226,31.23870968,31.75806452,33.02903226,32.09032258,32.4516129
1989,8,31.5,31.5,30.54193548,32.12258065,32.88064516,32.78709677,32.78709677,31.0516129,30.54193548,32.78709677,31.5,32.12258065
1989,9,31.25333333,31.25333333,30.39,32.01333333,32.2,31.65333333,31.65333333,31.50666667,30.39,31.65333333,31.25333333,32.13333333
1989,10,31.31290323,31.31290323,30.9,32.01612903,31.97096774,31.6516129,31.6516129,31.76451613,30.9,31.6516129,31.31290323,32.05806452
1989,11,31.94333333,31.94333333,30.58,32.47333333,31.60666667,32.17333333,32.17333333,32.55,30.58666667,32.17333333,31.94333333,32.42666667
1989,12,32.37419355,32.37419355,31.45483871,33.26451613,31.81612903,32.51290323,32.51290323,32.3,31.45483871,32.51290323,32.88387097,32.54193548
1990,1,33.06129032,34.20645161,30.92903226,34.58064516,32.31612903,33.26451613,32.92580645,33.11290323,31.33548387,33.26451613,34.20645161,33.74516129
1990,2,33.55357143,33.55357143,30.87857143,34.24285714,33.025,33.39642857,33.94642857,31.63571429,33.46785714,33.39642857,33.55357143,33.82857143
1990,3,33.42580645,33.82258065,30.86129032,34.67419355,33.23870968,33.9,34.81612903,33.06774194,33.75483871,33.9,33.82258065,34.39032258
1990,4,33.87,33.87,31.2,35.04666667,33.12,34.28,34.52333333,32.16666667,34.13,34.28,33.87,34.26
1990,5,32.43870968,32.43870968,31.31612903,33.08064516,32.05806452,33.06129032,32.67419355,32.01612903,32.85806452,33.06129032,33.30645161,32.93548387
1990,6,33.75,33.75,32.21666667,33.63333333,32.30666667,32.63666667,32.92333333,31.48666667,32.44666667,32.63666667,34.41333333,32.99333333
1990,7,33.33548387,33.33548387,33.53548387,33.69354839,31.72258065,32.94516129,32.94193548,31.29032258,32.49677419,32.94516129,33.33548387,32.56451613
1990,8,33.60322581,33.60322581,34.86774194,33.39354839,32.49354839,33.01290323,33.02903226,32.08709677,32.7516129,33.01290323,33.60322581,33.02903226
1990,9,33.03,33.03,34.06666667,32.76333333,32.57333333,32.20666667,32.92666667,31.49333333,31.95666667,32.20666667,33.03,32.92666667
1990,10,31.17096774,31.17096774,33.27741935,32.92903226,31.68709677,31.70322581,32.28709677,31.62903226,31.72258065,31.70322581,32.68064516,32.28709677
1990,11,32.28333333,32.28333333,32.66,33.13,31.99,32.10333333,32.44666667,31.50333333,31.88,32.10333333,32.23666667,32.44666667
1990,12,32.34193548,32.34193548,32.46451613,34.19354839,31.77741935,32.41612903,32.39677419,32.24193548,31.98709677,32.41612903,32.34193548,32.39677419
1991,1,34.05806452,34.02258065,34.91290323,35.78709677,33.51935484,33.77741935,33.77741935,32.8,33.22580645,33.77741935,34.02258065,33.82258065
1991,2,33.98571429,33.98571429,33.40714286,35.66428571,33.33214286,33.86071429,33.86071429,32.33214286,33.40714286,33.86071429,33.98571429,34.49642857
1991,3,34.33225806,34.33225806,33.92580645,35.97419355,33.17741935,34.82580645,34.82580645,32.74193548,33.92580645,34.82580645,34.33225806,35.03870968
1991,4,33.68666667,33.68666667,33.69,34.96333333,33.48333333,34.07333333,34.07333333,31.99666667,33.69,34.07333333,33.68666667,33.79
1991,5,32.41290323,32.41290323,32.10322581,32.72903226,32.84193548,32.03870968,32.03870968,32.23870968,32.10322581,32.03870968,32.41290323,32.04193548
1991,6,32.09333333,32.48666667,34.78,33.22333333,32.72666667,32.66333333,32.66333333,33.02333333,32.10666667,32.66333333,32.09333333,32.66333333
1991,7,33.43548387,33.6,35.04193548,33.94516129,32.84516129,32.86451613,32.86451613,32.18064516,32.83870968,32.86451613,33.43548387,32.47741935
1991,8,32.66774194,33.16451613,35.28387097,33.56774194,32.67419355,32.82580645,32.82580645,31.74516129,32.77096774,32.82580645,32.66774194,32.58709677
1991,9,31.67333333,32.44333333,33.94,33.05666667,32.32,32.26333333,32.26333333,30.77,31.96333333,32.26333333,31.67333333,31.91333333
1991,10,31.47741935,32.30967742,33.89354839,32.20645161,32.63548387,31.40645161,31.40645161,31.28064516,31.49032258,31.40645161,31.47741935,31.27741935
1991,11,31.54666667,31.96,33.45,32.92666667,31.69333333,31.91666667,31.91666667,31.00333333,31.58,31.91666667,31.54666667,31.93
1991,12,32.35806452,32.70967742,34.32580645,34.47096774,33.32258065,32.49032258,32.51612903,32.11290323,32.43870968,32.49032258,32.35806452,32.40322581
1992,1,33.28064516,33.28064516,32.54516129,35.5516129,33.91935484,33.50967742,33.99677419,32.09032258,32.89677419,33.50967742,33.55483871,33.90322581
1992,2,34.02758621,34.02758621,32.92068966,35.9,33.44482759,34.5137931,35.45517241,32.36206897,33.89655172,34.5137931,34.58275862,34.91034483
1992,3,34.9,34.9,34.00645161,36.12903226,34.19354839,34.51935484,35.82580645,33.38709677,34.19354839,34.51935484,35.52903226,35.41935484
1992,4,35.01666667,35.01666667,34.29,36.23333333,33.35,34.91333333,36.11666667,32.69666667,34.50666667,34.91333333,35.01666667,35.61333333
1992,5,33.17419355,33.17419355,32.98064516,33.48064516,32.50645161,33.32580645,34.46451613,32.10322581,32.56129032,33.32580645,31.16451613,34.86451613
1992,6,32.12666667,32.12666667,32.78666667,33.50666667,32.21,33.93333333,34.3,32.74333333,33.04,33.93333333,31.82,34.51333333
1992,7,32.16774194,32.16774194,32.25806452,32.16774194,30.82258065,32.44516129,33.27741935,31.63870968,31.31612903,32.44516129,31.08709677,32.96129032
1992,8,32.07096774,32.07096774,32.26774194,33.08709677,31.47096774,32.68387097,33.10645161,31.42903226,32.09032258,32.68387097,31.08709677,33.75806452
1992,9,31.76666667,31.76666667,32.03333333,32.7,31.21333333,32.25,32.46,31.83,31.71333333,32.25,31.21,33.54666667
1992,10,31.89032258,31.89032258,32.27741935,33.06129032,31.13870968,32.36451613,33.29677419,31.47096774,31.67741935,32.36451613,30.52258065,37.34193548
1992,11,31.73333333,31.73333333,31.63333333,33.72333333,31.62,32.54333333,32.68666667,32.34666667,31.75333333,32.54333333,31.18,33.55333333
1992,12,32.47096774,32.47096774,32.17096774,34.61612903,31.71612903,32.91935484,32.42258065,32.5516129,32.34516129,32.91935484,32.06129032,32.85806452
1993,1,32.65483871,33.6483871,32.60967742,35.17741935,31.75483871,32.87096774,32.26451613,32.95483871,32.58709677,32.87096774,33.6483871,33.80645161
1993,2,34.27142857,33.7,32.97142857,35.61785714,32.16785714,33.76071429,33.47142857,32.41785714,33.60714286,33.76071429,33.7,36.27142857
1993,3,34.00967742,34.53548387,33.16451613,35.27741935,32.12903226,34.13548387,34.21935484,31.64193548,33.81935484,34.13548387,34.53548387,36.23870968
1993,4,33.25666667,32.52333333,33.81666667,34.71,31.73,33.45,33.5,32.59,33.15,33.45,32.52333333,35.36666667
1993,5,32.6483871,32.8,33.25483871,32.99032258,31.51935484,32.56451613,33.55483871,31.14516129,32.23225806,32.56451613,32.8,35.79677419
1993,6,33.63333333,33.55,33.41333333,34.03333333,33.46,34.42,34.52666667,33.37,32.98666667,34.42,33.55,36.30666667
1993,7,32.38709677,32.60967742,32.76129032,33.79354839,31.88064516,33.2483871,33.86451613,31.49354839,32.21290323,33.2483871,32.60967742,34.90967742
1993,8,32.86451613,32.77741935,32.78387097,33.52903226,32.04516129,32.76129032,33.87419355,32.13870968,32.22580645,32.76129032,32.77741935,35.41935484
1993,9,31.69333333,32.68333333,32.58,33.03333333,31.93333333,31.78333333,33.64666667,31.92666667,31.24,31.78333333,32.68333333,34.82
1993,10,32.19354839,31.99354839,32.21612903,33.79354839,32.36129032,32.5483871,33.89677419,31.66451613,32.12903226,32.5483871,31.99354839,35.02580645
1993,11,31.76,32.14333333,32.31666667,33.52666667,32.05333333,31.94333333,32.20666667,31.35333333,31.55666667,31.94333333,32.14333333,34.96
1993,12,32.91612903,34,32.13548387,34.67741935,32.43870968,32.81612903,34.21935484,33.06129032,32.43870968,32.81612903,34,36.43870968
1994,1,33.18709677,32.50967742,32.11290323,35.49354839,32.69677419,33.32903226,34.44193548,33.67096774,32.69677419,33.32903226,32.50967742,34.22580645
1994,2,34.39285714,33.73214286,32.06785714,36.26785714,33.77857143,35.58214286,35.58214286,33.57142857,33.77857143,35.58214286,33.73214286,34.9
1994,3,34.03870968,33.23870968,32.38709677,35.57096774,32.78709677,34.99032258,34.99032258,33.56129032,33.48064516,34.99032258,33.23870968,32.8
1994,4,33.96666667,32.81333333,32.77666667,34.35333333,32.93,33.53,34.19333333,33.45333333,33,33.53,32.81333333,32.21666667
1994,5,32.94193548,31.53870968,32.71612903,33.11935484,32.41935484,32.50967742,33.87741935,33.97096774,32.12903226,32.50967742,31.53870968,32.08064516
1994,6,32.95333333,31.93666667,32.34333333,33.39333333,32.26666667,32.68,33.98,33.86,32.48,32.68,31.93666667,31.84
1994,7,33.23870968,33.04516129,32.57741935,33.7,33.08387097,33.01935484,34.16129032,33.81935484,33.08387097,33.01935484,33.04516129,32.03870968
1994,8,32.85806452,32.44193548,32.47096774,33.30322581,32.47096774,32.72580645,33.61612903,31.98709677,32.47096774,32.72580645,32.44193548,32.44193548
1994,9,32.46666667,32.01666667,32.34666667,33.22333333,31.87333333,32.17333333,33.15333333,32.02,31.87333333,32.17333333,32.01666667,33.22333333
1994,10,32.14193548,30.95483871,32.02580645,32.81935484,31.43870968,31.7483871,32.59032258,31.11612903,31.43870968,31.7483871,30.95483871,30.91290323
1994,11,32.16,30.54333333,32.26,32.77,31.81333333,31.91333333,33.17666667,31.48666667,31.81333333,31.91333333,30.54333333,30.92
1994,12,33.07741935,31.78387097,32.16129032,34.42580645,32.56129032,32.47096774,33.75806452,32.23870968,32.56129032,32.47096774,31.78387097,32.95806452
1995,1,34.46129032,32.84193548,32.15483871,36.18387097,31.14516129,33.96129032,35.01290323,32.74193548,33.67096774,33.96129032,32.84193548,35.08064516
1995,2,35.07142857,34.31071429,32.22142857,36.54642857,33.40357143,34.08928571,35.30357143,32.09285714,33.92142857,34.08928571,32.16785714,36.23571429
1995,3,34.88387097,34.4,32.03548387,36.95806452,33.01612903,34.36129032,35.70322581,32.54193548,34.24516129,34.36129032,32.40322581,36.38064516
1995,4,34.53333333,34.46,32.59333333,35.81,31.87666667,34.31666667,34.92666667,33.08666667,34.14,34.31666667,31.78333333,37.58666667
1995,5,32.99032258,32.22258065,33.07096774,33.38387097,31.03225806,32.41290323,32.78064516,31.67741935,32.38064516,32.41290323,31.39354839,32.44193548
1995,6,33.74666667,31.59333333,32.38666667,33.29333333,31.56666667,33.17666667,33.62666667,32.13,32.38666667,33.17666667,31.59333333,31.66
1995,7,33.79354839,31.35806452,32.60322581,33.16774194,31.17096774,32.28064516,33.26774194,32.10322581,31.94193548,32.28064516,31.35806452,32.12903226
1995,8,33.26774194,32.08387097,32.46774194,33.06129032,31.77096774,32.42903226,33.50322581,31.90322581,32.3,32.42903226,31.06129032,32
1995,9,32.81,32.24333333,32.3,33.68,31.51333333,32.72666667,32.72666667,31.72,32.29333333,32.72666667,31.52666667,32.84666667
1995,10,32.14193548,30.58387097,32.54516129,32.97419355,31.1516129,31.73870968,32.83225806,30.98709677,31.54193548,31.73870968,30.98064516,32.68064516
1995,11,32.48666667,31.17,32.63666667,34.54333333,31.88666667,32.50666667,33.28333333,32.16666667,32.43,32.50666667,31.48333333,33.73333333
1995,12,32.84516129,31.60322581,32.7,34.18709677,32.01935484,32.30645161,33.17419355,31.70322581,32.20645161,32.30645161,31.86451613,32.1516129
1996,1,33.41935484,33.62580645,32.62258065,35.50645161,33.22258065,33.23548387,33.99354839,32.75483871,33.22258065,33.23548387,32.95483871,32.90967742
1996,2,34.21034483,32.40689655,32.30344828,35.65862069,32.15862069,33.88275862,34.62413793,33.60689655,33.4137931,33.88275862,31.84827586,35.12068966
1996,3,33.18709677,32.50967742,32.39354839,34.74516129,31.41290323,32.73870968,33.54193548,33.01612903,32.49677419,32.73870968,32.11290323,33.0483871
1996,4,33.64333333,32.62,32.46333333,34.64,32.46333333,33.22333333,34.04333333,33.00666667,33.48666667,33.22333333,33.11,33.7
1996,5,32.7516129,31.90322581,32.36774194,32.65483871,32.36774194,31.76774194,33.02580645,31.05483871,32.03870968,31.76774194,31.22580645,33.09677419
1996,6,32.20333333,31.81333333,32.52666667,32.67666667,32.52666667,32.10333333,33.11,30.87333333,32,32.10333333,31.52333333,33.69333333
1996,7,32.62580645,32.16129032,32.45483871,33.00322581,32.45483871,32.3483871,34.54516129,31.43225806,32.72903226,32.3483871,32.09354839,34.12258065
1996,8,32.08387097,32.08387097,32.38064516,33.10967742,32.40645161,32.43548387,34.47096774,31.27741935,32.43870968,32.43548387,32.08387097,34.0483871
1996,9,32.18,32.18,32.29666667,32.71,31.72,31.72333333,33.32,30.96,31.72,31.72333333,32.18,33.48666667
1996,10,31.78709677,31.78709677,32.30322581,33.17419355,33.43870968,32.30322581,33.04516129,30.89677419,32.34193548,32.30322581,31.78709677,33.68387097
1996,11,31.99333333,31.99333333,32.65333333,32.87666667,33.66,31.84,33.19666667,30.69333333,31.88,31.84,31.99333333,31.99333333
1996,12,32.03225806,32.10967742,32.44516129,33.91290323,32.43225806,32.61612903,33.85483871,30.8516129,32.43225806,32.61612903,32.03225806,34.34193548
1997,1,32.8,33.26129032,33.18064516,35.73225806,33.50322581,33.44193548,34.83225806,31.61290323,33.50322581,33.44193548,33.26129032,35.65806452
1997,2,33.55357143,33.53214286,33.49642857,35.62857143,33.49642857,34.03214286,34.64285714,32.46071429,33.49642857,34.03214286,33.53214286,35.63214286
1997,3,34.40322581,34.40322581,35.27096774,36.55806452,35.27096774,34.6483871,35.35483871,34.27096774,35.27096774,34.6483871,34.40322581,35.63870968
1997,4,34.21,33.7,34.82666667,35.07333333,34.82666667,33.56333333,34.81333333,33.21333333,34.82666667,33.56333333,33.7,33.51333333
1997,5,34.0516129,33.55806452,34.74516129,34.85806452,34.74516129,33.86129032,34.76774194,33.68064516,34.74516129,33.86129032,33.55806452,34.91612903
1997,6,32.51333333,32.06,33.87,33.53333333,33.44,32.40333333,33.11,31.80666667,33.87,32.40333333,31.83666667,33.26666667
1997,7,34.13225806,33.82903226,34.63870968,34.8516129,32.01935484,34.30967742,34.46129032,33.38709677,34.63870968,34.30967742,32.91290323,34.74516129
1997,8,33.68064516,34.11612903,34.49354839,35.21290323,32.04516129,34.6,34.47096774,33.43225806,34.49354839,34.6,33.74193548,34.69354839
1997,9,33.08,32.84333333,32.82,33.70333333,31.3,32.70333333,33.34,32.12666667,32.82,32.70333333,32.87333333,33.39333333
1997,10,33.30967742,32.79677419,33.04516129,34.22580645,31.18064516,33.25806452,34.40645161,31.76774194,33.04516129,33.25806452,32.19032258,34.22580645
1997,11,33.14666667,32.32,33.45,34.23,30.44,32.88,33.64333333,31.20666667,33.45,32.88,32.16666667,34.15666667
1997,12,34.63870968,34.03870968,34.46774194,36.5516129,31.09354839,34.2483871,34.73548387,33.69032258,34.46774194,34.2483871,34.03870968,34.23225806
1998,1,35.95483871,34.9516129,34.58709677,37.3,31.58064516,35.16451613,35.59354839,35.08387097,34.58709677,35.16451613,34.30967742,34.61290323
1998,2,35.52857143,34.91071429,35.26428571,36.78928571,30.87857143,35.41785714,35.97142857,34.52857143,35.26428571,35.41785714,34.71071429,33.99285714
1998,3,35.98064516,35.51290323,35.30322581,37.36774194,31.00967742,36.19354839,36.29032258,35.49677419,35.30322581,36.19354839,35.05483871,35.30322581
1998,4,35.62,35.01666667,35.00333333,36.09,32.44,35.28333333,35.39333333,34.43333333,32.44,35.28333333,34.52666667,34.24333333
1998,5,32.76451613,32.72903226,33.76451613,32.79032258,32.68387097,33.12903226,33.78709677,31.62903226,32.68387097,33.12903226,32.76451613,33.06451613
1998,6,32.98666667,32.41333333,33.49666667,32.67333333,31.69333333,33.03666667,33.41333333,31.47333333,31.69333333,33.03666667,32.98666667,34.24666667
1998,7,31.99032258,32.21612903,33.88709677,32.99354839,31.10967742,32.69677419,33.97741935,31.50322581,31.10967742,32.69677419,31.99032258,32.63225806
1998,8,32.93548387,32.46774194,33.60322581,32.49032258,31.14193548,32.54516129,33.48064516,31.36774194,31.14193548,32.54516129,32.93548387,33.96774194
1998,9,32.3,32.50333333,33.45333333,32.55666667,30.58,32.57333333,34.00333333,31.13333333,30.58,32.57333333,32.3,32.83666667
1998,10,32.37096774,32.3,32.81935484,32.71290323,30.73225806,32.59677419,33.62580645,31.03870968,30.79354839,32.59677419,32.37096774,32.0516129
1998,11,32.42666667,32.44666667,33.20333333,32.78333333,30.99,32.63,33.76666667,31.36333333,30.42666667,32.63,32.42666667,33.25333333
1998,12,32.54193548,32.2,32.61290323,31.8,31.52258065,32.47741935,33.55483871,30.87741935,30.05806452,32.47741935,32.54193548,33.25806452
1999,1,33.08387097,33.08387097,33.40322581,34.12580645,31.65483871,33.29677419,34.27096774,31.37419355,30.69677419,33.29677419,32.50967742,34.07741935
1999,2,32.82857143,32.82857143,33.16071429,33.27142857,30.625,32.84642857,33.79642857,30.83214286,30.33571429,32.84642857,32.82857143,35.8
1999,3,34.61935484,33.19677419,33.66129032,34.52903226,30.81612903,33.42580645,34.31935484,31.13548387,30.23870968,33.42580645,33.19677419,32.44193548
1999,4,32.81333333,33.17666667,33.51666667,33.58333333,31.05666667,33.49333333,33.49333333,31.67333333,30.37,33.49333333,33.17666667,32.61333333
1999,5,32.28387097,32.45483871,32.71612903,32.93870968,30.82903226,32.93870968,32.93870968,31.58064516,30.02580645,32.93870968,32.45483871,32.93870968
1999,6,31.78,31.78,33.29,32.23333333,30.37333333,32.23333333,32.23333333,31.15333333,30.27333333,32.23333333,31.78,32.23333333
