Fecha,Date,SRAD_Ajusted,TMAX,TMIN,RAIN
7/12/1980,7/1980,21.7308,33.2,23.6,13.4
7/13/1980,7/1980,18.7458,31.6,24.5,0
7/14/1980,7/1980,19.104,31.9,24.5,0
7/15/1980,7/1980,20.4174,32.8,24.4,11.2
7/16/1980,7/1980,21.492,31.3,22,0
7/17/1980,7/1980,20.895,32.8,24,0.6
7/18/1980,7/1980,17.6712,30,23.7,0
7/19/1980,7/1980,22.5666,33.6,23.4,0
7/20/1980,7/1980,21.6114,33.4,24,0
7/21/1980,7/1980,19.701,32.2,24.4,2.9
7/22/1980,7/1980,20.895,31,22.2,0
7/23/1980,7/1980,23.5218,33,21.9,4.7
7/24/1980,7/1980,21.8502,31,21.5,0
7/25/1980,7/1980,18.9846,30.2,23,0
7/26/1980,7/1980,22.3278,32.8,22.9,0
7/27/1980,7/1980,21.8502,34,24.5,5.2
7/28/1980,7/1980,21.6114,31.8,22.5,0
7/29/1980,7/1980,22.9248,33,22.6,0
7/30/1980,7/1980,23.88,33.9,22.6,0
7/31/1980,7/1980,20.895,33.2,24.5,11.3
8/1/1980,8/1980,19.5048,31.6,23.2,0
8/2/1980,8/1980,21.8862,34,23.5,2.1
8/3/1980,8/1980,19.6182,31.4,23,0
8/4/1980,8/1980,22.4532,34.2,23.2,2.4
8/5/1980,8/1980,23.4738,34.4,22.4,0.6
8/6/1980,8/1980,21.7728,32.8,22.5,4.7
8/7/1980,8/1980,18.8244,31.2,23.5,1.7
8/8/1980,8/1980,21.4326,33,23,12.2
8/9/1980,8/1980,19.1646,32,24,3.8
8/10/1980,8/1980,18.8244,31.2,23.5,0
8/11/1980,8/1980,21.3192,33.9,24,0
8/12/1980,8/1980,23.247,35.3,23.6,3.8
8/13/1980,8/1980,22.3398,33.8,23,0
8/14/1980,8/1980,22.113,34.8,24.2,1.2
8/15/1980,8/1980,22.7934,33.6,22.3,3.5
8/16/1980,8/1980,23.3604,33.4,21.6,0
8/17/1980,8/1980,21.4326,33,23.1,7.5
8/18/1980,8/1980,20.8656,32.4,23,2.1
8/19/1980,8/1980,19.7316,30.6,22.2,0.9
8/20/1980,8/1980,20.8656,32.6,23.2,0
8/21/1980,8/1980,18.4842,31.6,24.2,0
8/22/1980,8/1980,17.8038,29.8,23,0.5
8/23/1980,8/1980,21.3192,32.4,22.6,0
8/24/1980,8/1980,22.5666,34.4,23.4,1.2
8/25/1980,8/1980,22.3398,35.8,25,5.1
8/26/1980,8/1980,21.546,32.8,22.8,3.7
8/27/1980,8/1980,22.5666,33.6,22.6,12.4
8/28/1980,8/1980,20.412,31.5,22.5,2
8/29/1980,8/1980,21.546,32,22,0.8
8/30/1980,8/1980,18.4842,31,23.6,0.5
8/31/1980,8/1980,21.546,34,24,31.4
9/1/1980,9/1980,19.623,32,22.4,4.4
9/2/1980,9/1980,18.99,31.2,22.2,0.4
9/3/1980,9/1980,20.467,32.7,22.2,0
9/4/1980,9/1980,20.045,33.4,23.4,12.8
9/5/1980,9/1980,19.834,33,23.2,0
9/6/1980,9/1980,18.146,32.4,24.2,0.6
9/7/1980,9/1980,19.201,31.6,22.4,0
9/8/1980,9/1980,15.0865,30.7,25,0.5
9/9/1980,9/1980,16.3525,31.7,25,0
9/10/1980,9/1980,20.7835,33.4,22.5,22.3
9/11/1980,9/1980,20.7835,32.4,21.5,0
9/12/1980,9/1980,19.3065,32.6,23.2,0
9/13/1980,9/1980,19.3065,32.4,23,2
9/14/1980,9/1980,19.5175,33.4,23.8,10.2
9/15/1980,9/1980,16.5635,29,22,2.4
9/16/1980,9/1980,15.7195,29.8,23.5,0
9/17/1980,9/1980,19.7285,33.4,23.5,0
9/18/1980,9/1980,18.2515,31,22.5,2.4
9/19/1980,9/1980,16.458,30.6,23.7,18.4
9/20/1980,9/1980,19.201,33,23.6,0
9/21/1980,9/1980,17.6185,31,23,0
9/22/1980,9/1980,18.8845,31.7,22.5,0
9/23/1980,9/1980,18.568,32.7,23.8,0
9/24/1980,9/1980,20.467,33.8,23,0
9/25/1980,9/1980,19.5175,33,23.1,2.1
9/26/1980,9/1980,15.825,28.6,22.1,14.2
9/27/1980,9/1980,20.5725,33,22,0
9/28/1980,9/1980,19.623,32.6,22.5,2.4
9/29/1980,9/1980,17.8295,32.2,23.8,2.3
9/30/1980,9/1980,18.8845,32.4,23,0.4
10/1/1980,10/1980,18.7992,31.8,23.5,0
10/2/1980,10/1980,19.5825,32,23,0
10/3/1980,10/1980,19.2468,32.8,24,0
10/4/1980,10/1980,18.3516,31.7,23.7,1.9
10/5/1980,10/1980,17.6802,32,24.5,0.4
10/6/1980,10/1980,18.7992,32.1,23.6,0
10/7/1980,10/1980,17.2326,30.6,23.5,5.4
10/8/1980,10/1980,19.9182,32.1,22.5,0
10/9/1980,10/1980,20.9253,33.1,22.5,54.2
10/10/1980,10/1980,19.5825,31.8,22.5,2.3
10/11/1980,10/1980,19.2468,32.8,23.8,25.6
10/12/1980,10/1980,19.3587,32.2,23,0
10/13/1980,10/1980,20.142,33.6,23.6,0
10/14/1980,10/1980,19.2468,34,24.8,8.7
10/15/1980,10/1980,19.8063,34.1,24.3,0
10/16/1980,10/1980,16.5612,30.2,23.4,0.9
10/17/1980,10/1980,18.9111,31,22,0
10/18/1980,10/1980,13.7637,28,23.2,2.6
10/19/1980,10/1980,18.9111,31.4,22.3,0
10/20/1980,10/1980,19.3587,33,23.5,1.9
10/21/1980,10/1980,17.4564,31,23.2,2.8
10/22/1980,10/1980,18.7992,31.9,22.8,0
10/23/1980,10/1980,20.0301,33.6,23.2,0.5
10/24/1980,10/1980,18.6873,32.6,23.6,0
10/25/1980,10/1980,19.2468,33.1,23.5,9.4
10/26/1980,10/1980,16.0017,29,22.3,9.9
10/27/1980,10/1980,19.3587,30.6,20.8,2
10/28/1980,10/1980,17.1207,31.2,23.5,0
10/29/1980,10/1980,11.6376,28.4,24.8,0
10/30/1980,10/1980,17.7921,30.4,22,48.7
10/31/1980,10/1980,15.8898,28.8,22,1.7
11/1/1980,11/1980,17.5268,32.2,22.2,0
11/2/1980,11/1980,16.304,32.2,23.5,0
11/3/1980,11/1980,15.5907,31.6,23.6,0.1
11/4/1980,11/1980,15.9983,31.4,23,7.4
11/5/1980,11/1980,15.3869,30.6,22.8,22.3
11/6/1980,11/1980,16.304,31.6,22.8,0
11/7/1980,11/1980,16.9154,32.2,22.6,0
11/8/1980,11/1980,15.1831,30.2,22.5,0
11/9/1980,11/1980,15.0812,30.2,22.5,0
11/10/1980,11/1980,17.6287,32,21.5,0
11/11/1980,11/1980,17.1192,32.4,22.4,0
11/12/1980,11/1980,15.4888,31.7,23.5,8
11/13/1980,11/1980,16.4059,31.7,22.5,0
11/14/1980,11/1980,13.7565,30.1,23.6,4.5
11/15/1980,11/1980,15.7945,31.6,23,0
11/16/1980,11/1980,16.4059,32.4,23,0
11/17/1980,11/1980,17.9344,32.5,21.2,0
11/18/1980,11/1980,18.342,33.6,21.8,0
11/19/1980,11/1980,17.9344,33.3,22,0
11/20/1980,11/1980,17.0173,32.8,22.6,0
11/21/1980,11/1980,16.304,33.4,24,0
11/22/1980,11/1980,17.4249,33.4,22.6,0
11/23/1980,11/1980,16.5078,34.2,24.5,0
11/24/1980,11/1980,15.9983,33.2,24,0
11/25/1980,11/1980,14.9793,30.4,22.3,0
11/26/1980,11/1980,16.9154,33.1,22.7,0
11/27/1980,11/1980,16.6097,33,23,0
11/28/1980,11/1980,15.6926,33,24,0.6
11/29/1980,11/1980,15.6926,32.4,23.4,0.1
11/30/1980,11/1980,15.4888,31.8,23,8.8
12/1/1980,12/1980,19.312,33.5,22.5,0
12/2/1980,12/1980,21.584,32.8,19,0
12/3/1980,12/1980,19.5392,33.1,21.8,0
12/4/1980,12/1980,18.6304,32.7,22.4,0
12/5/1980,12/1980,16.2448,31.5,23.6,0
12/6/1980,12/1980,18.9712,33.2,22.5,0
12/7/1980,12/1980,18.4032,33.2,23,0
12/8/1980,12/1980,16.5856,31.6,23.4,0
12/9/1980,12/1980,17.2672,32.2,23.2,0.8
12/10/1980,12/1980,19.4256,33.5,22.2,0
12/11/1980,12/1980,17.608,32.6,23.2,0.8
12/12/1980,12/1980,15.6768,31.2,23.8,4.5
12/13/1980,12/1980,17.04,31.6,22.8,1.2
12/14/1980,12/1980,18.5168,33,22.6,0
12/15/1980,12/1980,18.8576,33,22.2,0.7
12/16/1980,12/1980,15.7904,31.6,24,5.6
12/17/1980,12/1980,15.7904,31.2,23.7,0
12/18/1980,12/1980,18.4032,33,22.7,0
12/19/1980,12/1980,18.176,32.6,22.6,0
12/20/1980,12/1980,18.5168,33.6,23.2,0
12/21/1980,12/1980,17.7216,33.3,23.8,0
12/22/1980,12/1980,19.5392,33.9,22.4,0
12/23/1980,12/1980,18.5168,32.8,22.4,0
12/24/1980,12/1980,18.0624,32.4,22.5,0.2
12/25/1980,12/1980,17.608,31.4,22,0
12/26/1980,12/1980,16.5856,31,22.7,0
12/27/1980,12/1980,15.2224,30,23,0.8
12/28/1980,12/1980,18.9712,30.8,20,0
12/29/1980,12/1980,15.7904,29.5,22,0
12/30/1980,12/1980,16.0176,30.2,22.5,0
12/31/1980,12/1980,14.3136,28.6,22.5,0.4
1/1/1981,1/1981,18.5311,32.2,22.2,0.3
1/2/1981,1/1981,19.7972,32.8,21.4,0
1/3/1981,1/1981,19.7972,33,21.6,0
1/4/1981,1/1981,19.6821,34.4,23.2,0
1/5/1981,1/1981,18.7613,33.6,23.4,0
1/6/1981,1/1981,18.7613,33.4,23.2,0
1/7/1981,1/1981,16.6895,32,24,0
1/8/1981,1/1981,18.6462,32.8,22.8,0
1/9/1981,1/1981,18.7613,33.4,23.4,0
1/10/1981,1/1981,19.1066,33.4,23,0
1/11/1981,1/1981,19.3368,33.4,22.8,0
1/12/1981,1/1981,18.6462,31.2,21.4,0
1/13/1981,1/1981,18.0707,31,21.8,3.9
1/14/1981,1/1981,19.567,32.6,21.8,0
1/15/1981,1/1981,19.4519,33.6,23,0
1/16/1981,1/1981,19.6821,34,23.2,0
1/17/1981,1/1981,18.5311,33,23.4,0
1/18/1981,1/1981,19.3368,32.8,22.4,0
1/19/1981,1/1981,19.2217,33.2,23,0
1/20/1981,1/1981,21.4086,34,21.4,0
1/21/1981,1/1981,21.1784,33.6,21.4,0
1/22/1981,1/1981,20.8331,34.2,22.4,0
1/23/1981,1/1981,20.4878,33.4,22,0
1/24/1981,1/1981,17.0348,31.4,23.6,0
1/25/1981,1/1981,20.2576,33.4,22.4,4
1/26/1981,1/1981,19.567,33,22.8,0
1/27/1981,1/1981,18.9915,33,23.4,0.3
1/28/1981,1/1981,19.2217,33.8,24,24.8
1/29/1981,1/1981,20.2576,33.8,23,0
1/30/1981,1/1981,19.6821,33,22.8,0
1/31/1981,1/1981,20.0274,34.2,23.8,0
2/1/1981,2/1981,19.575,34.4,24,0
2/2/1981,2/1981,19.575,33.4,23,0
2/3/1981,2/1981,20.25,33.6,22.6,0
2/4/1981,2/1981,19.6875,33.8,23.4,0
2/5/1981,2/1981,20.7,34.2,22.8,0
2/6/1981,2/1981,20.7,34.2,22.8,0
2/7/1981,2/1981,20.475,34.6,23.6,0
2/8/1981,2/1981,19.6875,34.2,24,0
2/9/1981,2/1981,20.1375,34,23.4,0
2/10/1981,2/1981,21.4875,35.2,23.2,0
2/11/1981,2/1981,20.8125,34.8,23.6,0
2/12/1981,2/1981,20.925,34.8,23.6,0
2/13/1981,2/1981,20.1375,34.2,23.8,0
2/14/1981,2/1981,21.9375,35,22.8,0
2/15/1981,2/1981,20.7,34,23.2,0
2/16/1981,2/1981,20.7,34.6,23.8,0
2/17/1981,2/1981,19.575,33.8,24.2,0
2/18/1981,2/1981,20.5875,34.8,24.2,0
2/19/1981,2/1981,21.825,33,21.2,64
2/20/1981,2/1981,20.1375,33.6,23.6,0
2/21/1981,2/1981,18.9,33,24.2,0.6
2/22/1981,2/1981,17.775,31.4,23.7,1.4
2/23/1981,2/1981,18.1125,31.4,23.4,9.2
2/24/1981,2/1981,17.2125,31.2,24,11.8
2/25/1981,2/1981,20.1375,34.2,24.4,0.1
2/26/1981,2/1981,22.3875,35,23,0
2/27/1981,2/1981,16.425,31.4,25,0
2/28/1981,2/1981,21.15,35,24.4,1.1
3/1/1981,3/1981,19.6974,35,24.6,0
3/2/1981,3/1981,18.8502,34.6,25.2,1.9
3/3/1981,3/1981,20.0151,35,24.4,0
3/4/1981,3/1981,17.8971,33.6,25.2,0
3/5/1981,3/1981,17.6853,32.6,24.4,9.5
3/6/1981,3/1981,17.8971,32,23.6,0.2
3/7/1981,3/1981,18.003,32.2,23.8,19.9
3/8/1981,3/1981,18.4266,33,24.2,0
3/9/1981,3/1981,18.2148,32.6,24,5
3/10/1981,3/1981,17.5794,32.6,24.6,5.4
3/11/1981,3/1981,18.9561,33.2,24,0
3/12/1981,3/1981,19.8033,33.8,23.8,0
3/13/1981,3/1981,19.5915,33.6,23.8,0
3/14/1981,3/1981,18.8502,32.8,23.8,0
3/15/1981,3/1981,20.0151,34.2,24,0
3/16/1981,3/1981,19.4856,33,23.4,0
3/17/1981,3/1981,22.0272,34.6,22.4,0
3/18/1981,3/1981,19.1679,32.6,23.4,0
3/19/1981,3/1981,21.18,33.8,22.6,0
3/20/1981,3/1981,20.4387,32.6,22.2,0
3/21/1981,3/1981,21.6036,34.6,23,0
3/22/1981,3/1981,19.8033,34,24.2,0
3/23/1981,3/1981,21.2859,34.8,23.6,0
3/24/1981,3/1981,21.8154,33.8,22,0
3/25/1981,3/1981,21.2859,34.4,23.2,0
3/26/1981,3/1981,21.4977,34.6,23.2,0
3/27/1981,3/1981,21.7095,34.6,23,0
3/28/1981,3/1981,21.7095,35,23.4,0
3/29/1981,3/1981,22.4508,35.2,22.8,0
3/30/1981,3/1981,22.3449,35.2,23,0
3/31/1981,3/1981,21.3918,34.2,23,0
4/1/1981,4/1981,21.285,36.4,23.8,0
4/2/1981,4/1981,21.087,36.4,24,0
4/3/1981,4/1981,18.216,34.2,25,0
4/4/1981,4/1981,16.83,31.9,24,6.5
4/5/1981,4/1981,19.998,34.6,23.5,0
4/6/1981,4/1981,19.998,34.8,23.7,0
4/7/1981,4/1981,18.414,32.6,23.2,0.3
4/8/1981,4/1981,17.82,32.4,23.6,0
4/9/1981,4/1981,19.899,35.2,24.2,1.3
4/10/1981,4/1981,20.196,35.7,24.4,0
4/11/1981,4/1981,22.869,38,23.5,0
4/12/1981,4/1981,19.206,35.4,25.2,1.3
4/13/1981,4/1981,19.404,34.9,24.5,0
4/14/1981,4/1981,18.711,32.8,23.1,0
4/15/1981,4/1981,21.78,35.6,22.4,1.1
4/16/1981,4/1981,19.404,33.6,23.2,0
4/17/1981,4/1981,21.285,36,23.5,16.7
4/18/1981,4/1981,17.82,31.8,23,7.1
4/19/1981,4/1981,17.919,32.4,23.5,3.7
4/20/1981,4/1981,18.216,32.2,23,0.2
4/21/1981,4/1981,17.424,32.2,23.8,3.6
4/22/1981,4/1981,17.226,32.6,24.4,1.9
4/23/1981,4/1981,18.018,32.4,23.4,1.7
4/24/1981,4/1981,20.097,33.5,22.3,27
4/25/1981,4/1981,19.107,34.2,24,0
4/26/1981,4/1981,7.326,24.5,23,0.6
4/27/1981,4/1981,14.652,28,22,0
4/28/1981,4/1981,19.404,32.4,21.9,0
4/29/1981,4/1981,18.711,32.8,23,0
4/30/1981,4/1981,18.315,32.8,23.4,1.9
5/1/1981,5/1981,15.7176,29.4,23.4,0.7
5/2/1981,5/1981,21.3462,32.6,21.5,37.2
5/3/1981,5/1981,18.6912,32,23.5,0
5/4/1981,5/1981,18.9036,31.7,23,0
5/5/1981,5/1981,16.1424,29.6,23.2,39
5/6/1981,5/1981,19.0098,32,23.2,5.3
5/7/1981,5/1981,19.4346,32.2,22.9,0
5/8/1981,5/1981,19.2222,32.8,23.7,40.4
5/9/1981,5/1981,15.6114,28,22,1.1
5/10/1981,5/1981,19.2222,32,22.9,0
5/11/1981,5/1981,18.9036,31.8,23,11
5/12/1981,5/1981,17.6292,31.3,23.6,23.7
5/13/1981,5/1981,18.9036,32.3,23.5,0.7
5/14/1981,5/1981,19.0098,31.6,22.6,0.7
5/15/1981,5/1981,19.4346,32.6,23.2,13.7
5/16/1981,5/1981,18.4788,32,23.5,1.7
5/17/1981,5/1981,19.4346,33.4,24,5.7
5/18/1981,5/1981,19.5408,33,23.5,2.6
5/19/1981,5/1981,18.1602,32.6,24.4,26.4
5/20/1981,5/1981,20.6028,33.6,23,0
5/21/1981,5/1981,17.7354,33,25.1,0
5/22/1981,5/1981,19.647,33,23.3,17.6
5/23/1981,5/1981,19.5408,30.6,21,2.6
5/24/1981,5/1981,19.5408,32.4,22.8,0
5/25/1981,5/1981,17.523,31.2,23.5,17
5/26/1981,5/1981,20.178,32.8,22.5,0
5/27/1981,5/1981,19.2222,32.7,23.4,6.2
5/28/1981,5/1981,20.3904,32.9,22.4,0.4
5/29/1981,5/1981,17.2044,30,22.5,0.6
5/30/1981,5/1981,18.1602,31.4,23,114.1
5/31/1981,5/1981,17.9478,31.2,23,0.2
6/1/1981,6/1981,17.608,30.2,23.3,0
6/2/1981,6/1981,17.4944,30.8,24,29.8
6/3/1981,6/1981,21.1296,31.5,21.6,7.5
6/4/1981,6/1981,20.9024,32.7,23,0
6/5/1981,6/1981,21.2432,33.6,23.5,0
6/6/1981,6/1981,20.2208,32.8,23.7,0.4
6/7/1981,6/1981,16.9264,31,24.6,8.3
6/8/1981,6/1981,17.9488,29.2,22,1.4
6/9/1981,6/1981,19.9936,32,23,0
6/10/1981,6/1981,17.9488,30.6,23.4,0.1
