Fecha,Date,SRAD_Ajusted,TMAX,TMIN,RAIN
2/15/1980,2/1980,21.4875,34.5,23,0
2/16/1980,2/1980,20.7,33.4,22.8,0
2/17/1980,2/1980,21.7125,33.5,21.8,0
2/18/1980,2/1980,22.05,33.5,21.5,0
2/19/1980,2/1980,22.5,33.9,21.5,0
2/20/1980,2/1980,20.8125,31.6,21,0
2/21/1980,2/1980,19.9125,32.6,23,0
2/22/1980,2/1980,23.2875,34.8,21.7,0
2/23/1980,2/1980,23.0625,34.2,21.4,0
2/24/1980,2/1980,24.6375,35.4,20.8,0
2/25/1980,2/1980,23.7375,34.9,21.5,0
2/26/1980,2/1980,22.6125,34.6,22.5,0
2/27/1980,2/1980,27,35.3,18,0
2/28/1980,2/1980,22.3875,34.8,23,0
2/29/1980,2/1980,21.7125,33.6,22.5,0
3/1/1980,3/1980,22.5567,34.8,21.4,0
3/2/1980,3/1980,21.3918,34,22,0
3/3/1980,3/1980,19.6974,32.4,22.2,0
3/4/1980,3/1980,21.8154,33.6,21.2,0
3/5/1980,3/1980,22.3449,34.4,21.5,0
3/6/1980,3/1980,22.5567,35.2,22,0
3/7/1980,3/1980,22.239,35.2,22.4,0
3/8/1980,3/1980,22.0272,34,21.5,0
3/9/1980,3/1980,23.1921,35,21.2,0
3/10/1980,3/1980,21.6036,35.4,23.5,0
3/11/1980,3/1980,21.8154,35.6,23.5,0
3/12/1980,3/1980,21.7095,35.4,23.4,0
3/13/1980,3/1980,22.0272,35.7,23.4,0
3/14/1980,3/1980,20.9682,35.4,24.3,0
3/15/1980,3/1980,20.9682,35.6,24.5,0
3/16/1980,3/1980,22.8744,36.3,23.2,0
3/17/1980,3/1980,21.8154,35.4,23.5,0
3/18/1980,3/1980,21.2859,34.6,23.3,0
3/19/1980,3/1980,22.4508,33.1,20.5,0
3/20/1980,3/1980,22.7685,35.9,23,0
3/21/1980,3/1980,23.298,35.8,22.4,0
3/22/1980,3/1980,20.4387,32.6,22.3,0
3/23/1980,3/1980,21.8154,34.2,22.5,0
3/24/1980,3/1980,20.9682,34.8,24,0
3/25/1980,3/1980,20.121,33.6,23.6,0
3/26/1980,3/1980,24.6747,35.4,20.5,0
3/27/1980,3/1980,21.18,35,24,0
3/28/1980,3/1980,21.3918,35.2,24,0
3/29/1980,3/1980,18.5325,32.2,23.8,8.4
3/30/1980,3/1980,11.4372,26.3,23.1,5
3/31/1980,3/1980,23.0862,35,22,0
4/1/1980,4/1980,19.503,33.6,23,0
4/2/1980,4/1980,19.305,33.8,23.4,0
4/3/1980,4/1980,20.592,34.6,22.8,0
4/4/1980,4/1980,19.404,34,23.5,0
4/5/1980,4/1980,18.81,33.4,23.6,0
4/6/1980,4/1980,18.909,33.4,23.5,0
4/7/1980,4/1980,18.612,33.6,24,0.3
4/8/1980,4/1980,19.8,33.4,22.5,0
4/9/1980,4/1980,19.404,33.6,23.2,0.2
4/10/1980,4/1980,19.602,33.2,22.5,0
4/11/1980,4/1980,20.691,33.4,21.5,0
4/12/1980,4/1980,21.879,33.1,19.8,0
4/13/1980,4/1980,21.681,34.6,21.5,0
4/14/1980,4/1980,20.295,34.8,23.4,1.5
4/15/1980,4/1980,18.513,34.5,25,0
4/16/1980,4/1980,20.394,36.4,24.8,0.4
4/17/1980,4/1980,20.988,36.7,24.5,2.6
4/18/1980,4/1980,19.305,34.9,24.5,1.1
4/19/1980,4/1980,22.572,35.8,21.6,10.2
4/20/1980,4/1980,19.206,31.8,21.5,0
4/21/1980,4/1980,15.345,32,25.4,15.9
4/22/1980,4/1980,16.929,31,23,0.9
4/23/1980,4/1980,16.236,31.9,24.5,1
4/24/1980,4/1980,19.701,34.8,24,2.6
4/25/1980,4/1980,22.275,34.6,20.7,5
4/26/1980,4/1980,17.622,33.2,24.5,0.7
4/27/1980,4/1980,21.285,36.2,23.5,0
4/28/1980,4/1980,16.434,33.1,25.5,1.6
4/29/1980,4/1980,13.167,30.4,25.5,45.4
4/30/1980,4/1980,19.701,33.5,22.6,0
5/1/1980,5/1980,19.9656,35.6,25.8,2.5
5/2/1980,5/1980,15.7176,30.8,24.7,0.1
5/3/1980,5/1980,20.178,34.6,24.6,0
5/4/1980,5/1980,20.709,35.8,25.2,0
5/5/1980,5/1980,23.1516,35.6,22.4,15.3
5/6/1980,5/1980,20.9214,33.2,22.4,7.9
5/7/1980,5/1980,17.9478,32.4,24.4,9.8
5/8/1980,5/1980,14.7618,30,24.6,3
5/9/1980,5/1980,20.709,34.8,24.2,0
5/10/1980,5/1980,20.4966,34.4,24,0.3
5/11/1980,5/1980,19.647,35.4,25.8,1.9
5/12/1980,5/1980,17.4168,34,26.4,5.9
5/13/1980,5/1980,19.116,32.3,23.2,9.4
5/14/1980,5/1980,14.1246,28.6,23.6,0.3
5/15/1980,5/1980,17.2044,31.2,23.8,0
5/16/1980,5/1980,20.3904,34.8,24.4,0
5/17/1980,5/1980,19.7532,34.8,25,40.2
5/18/1980,5/1980,15.7176,28.6,22.4,1
5/19/1980,5/1980,20.0718,32.2,22,6
5/20/1980,5/1980,18.4788,30.4,21.8,0
5/21/1980,5/1980,19.7532,34.3,24.4,17
5/22/1980,5/1980,19.2222,32,22.6,0.2
5/23/1980,5/1980,18.7974,31.4,22.4,34
5/24/1980,5/1980,17.523,32.2,24.4,0
5/25/1980,5/1980,19.0098,32.8,23.6,7.9
5/26/1980,5/1980,17.523,30.1,22.3,4.7
5/27/1980,5/1980,12.5316,27.6,23.6,0
5/28/1980,5/1980,19.3284,33,23.4,0
5/29/1980,5/1980,15.2928,31.4,25.4,96.7
5/30/1980,5/1980,18.9036,31.6,22.4,0
5/31/1980,5/1980,18.054,33,24.6,0
6/1/1980,6/1980,12.9504,28.8,25,0
6/2/1980,6/1980,19.312,31.8,23.4,0
6/3/1980,6/1980,20.9024,33.4,23.6,11.5
6/4/1980,6/1980,21.016,33,23,43
6/5/1980,6/1980,21.6976,32.6,22,0
6/6/1980,6/1980,17.04,31.6,25,0
6/7/1980,6/1980,17.3808,32.8,26,1.6
6/8/1980,6/1980,20.5616,34,24.4,10.3
6/9/1980,6/1980,21.2432,35.2,25,0.3
6/10/1980,6/1980,15.6768,30.2,24.6,19.7
6/11/1980,6/1980,17.8352,30.8,23.6,11.6
6/12/1980,6/1980,18.2896,32,24.4,9.3
6/13/1980,6/1980,19.9936,32.8,23.7,0.2
6/14/1980,6/1980,18.744,33,25,0
6/15/1980,6/1980,21.584,36,25.4,0
6/16/1980,6/1980,22.3792,35.4,24,7.1
6/17/1980,6/1980,17.04,32,25.4,0
6/18/1980,6/1980,15.904,31.2,25.4,0
6/19/1980,6/1980,16.6992,30.2,23.8,15.9
6/20/1980,6/1980,14.768,26.8,21.8,1
6/21/1980,6/1980,18.9712,32,23.8,0.8
6/22/1980,6/1980,20.448,32.8,23.2,22.3
6/23/1980,6/1980,20.3344,31.6,22.2,0
6/24/1980,6/1980,20.6752,34.2,24.4,0
6/25/1980,6/1980,21.6976,34.4,23.6,0
6/26/1980,6/1980,19.88,33,24,0
6/27/1980,6/1980,17.7216,33,25.8,0
6/28/1980,6/1980,21.584,34.8,24.2,0
6/29/1980,6/1980,21.584,34.8,24.2,0
6/30/1980,6/1980,21.9248,35.2,24.2,4.3
7/1/1980,7/1980,21.7308,32.8,23,0.9
7/2/1980,7/1980,23.0442,33.4,22.4,30.4
7/3/1980,7/1980,21.3726,31,21.6,0
7/4/1980,7/1980,21.9696,33.8,23.8,0
7/5/1980,7/1980,21.8502,35,25.2,0
7/6/1980,7/1980,21.6114,35.4,25.8,50.3
7/7/1980,7/1980,22.686,32.6,22,2
7/8/1980,7/1980,22.4472,33,22.6,2
7/9/1980,7/1980,19.701,33.4,25.4,10
7/10/1980,7/1980,21.1338,31.6,22.4,34.8
7/11/1980,7/1980,20.5368,30.4,21.8,0
7/12/1980,7/1980,20.7756,32.6,23.8,0.2
7/13/1980,7/1980,21.492,33,23.6,4.1
7/14/1980,7/1980,19.8204,31.4,23.4,1.1
7/15/1980,7/1980,19.3428,33,25.4,1.5
7/16/1980,7/1980,21.2532,31.6,22.4,0
7/17/1980,7/1980,20.298,32.6,24.2,10.8
7/18/1980,7/1980,20.298,30.4,22,0.3
7/19/1980,7/1980,20.298,32.6,24.2,0.2
7/20/1980,7/1980,21.492,33.4,24,0
7/21/1980,7/1980,18.0294,30.4,23.8,1.4
7/22/1980,7/1980,22.2084,32.2,22.2,19.8
7/23/1980,7/1980,23.283,32,21,15.8
7/24/1980,7/1980,22.089,31.2,21.4,0.3
7/25/1980,7/1980,18.1488,31,24.4,1.3
7/26/1980,7/1980,22.089,32.8,23,0
7/27/1980,7/1980,21.8502,34,24.4,19.4
7/28/1980,7/1980,22.089,32,22.2,25.7
7/29/1980,7/1980,20.1786,32,23.8,0
7/30/1980,7/1980,21.6114,33.8,24.4,2.4
7/31/1980,7/1980,22.5666,34.2,24,19.6
8/1/1980,8/1980,19.5048,31.6,23.2,0.2
8/2/1980,8/1980,21.7728,34,23.5,35.4
8/3/1980,8/1980,19.5048,31.4,23,2.3
8/4/1980,8/1980,22.3398,34.2,23.2,7.4
8/5/1980,8/1980,23.3604,34.4,22.4,0
8/6/1980,8/1980,21.6594,32.8,22.5,12
8/7/1980,8/1980,18.711,31.2,23.5,0.2
8/8/1980,8/1980,21.3192,33,23,0.6
8/9/1980,8/1980,19.1646,32,24,27.8
8/10/1980,8/1980,18.711,31.2,23.5,4.1
8/11/1980,8/1980,21.3192,33.9,24,0
8/12/1980,8/1980,23.1336,35.3,23.6,0
8/13/1980,8/1980,22.2264,33.8,23,0
8/14/1980,8/1980,22.113,34.8,24.2,1.3
8/15/1980,8/1980,22.7934,33.6,22.3,14.8
8/16/1980,8/1980,23.247,33.4,21.6,5.5
8/17/1980,8/1980,21.3192,33,23.1,3.5
8/18/1980,8/1980,20.7522,32.4,23,39.4
8/19/1980,8/1980,19.7316,30.6,22.2,3.1
8/20/1980,8/1980,20.8656,32.6,23.2,0
8/21/1980,8/1980,18.4842,31.6,24.2,6.2
8/22/1980,8/1980,17.6904,29.8,23,0
8/23/1980,8/1980,21.3192,32.4,22.6,3.2
8/24/1980,8/1980,22.5666,34.4,23.4,0
8/25/1980,8/1980,22.3398,35.8,25,10.7
8/26/1980,8/1980,21.546,32.8,22.8,0.4
8/27/1980,8/1980,22.5666,33.6,22.6,21.5
8/28/1980,8/1980,20.412,31.5,22.5,2.7
8/29/1980,8/1980,21.546,32,22,10
8/30/1980,8/1980,18.4842,31,23.6,0
8/31/1980,8/1980,21.546,34,24,2
9/1/1980,9/1980,19.623,32,22.4,11.8
9/2/1980,9/1980,18.99,31.2,22.2,0
9/3/1980,9/1980,20.467,32.7,22.2,0
9/4/1980,9/1980,20.045,33.4,23.4,15.3
9/5/1980,9/1980,19.834,33,23.2,0
9/6/1980,9/1980,18.146,32.4,24.2,15.6
9/7/1980,9/1980,19.201,31.6,22.4,1.9
9/8/1980,9/1980,15.0865,30.7,25,5.4
9/9/1980,9/1980,16.3525,31.7,25,1.6
9/10/1980,9/1980,20.7835,33.4,22.5,16.9
9/11/1980,9/1980,20.7835,32.4,21.5,0
9/12/1980,9/1980,19.3065,32.6,23.2,0.4
9/13/1980,9/1980,19.3065,32.4,23,2.7
9/14/1980,9/1980,19.5175,33.4,23.8,26.7
9/15/1980,9/1980,16.669,29,22,0.4
9/16/1980,9/1980,15.7195,29.8,23.5,7.2
9/17/1980,9/1980,19.7285,33.4,23.5,11
9/18/1980,9/1980,18.2515,31,22.5,49.5
9/19/1980,9/1980,16.458,30.6,23.7,3.5
9/20/1980,9/1980,19.201,33,23.6,6.8
9/21/1980,9/1980,17.724,31,23,12.9
9/22/1980,9/1980,18.99,31.7,22.5,0
9/23/1980,9/1980,18.568,32.7,23.8,0
9/24/1980,9/1980,20.467,33.8,23,0
9/25/1980,9/1980,19.623,33,23.1,31.8
9/26/1980,9/1980,15.825,28.6,22.1,0
9/27/1980,9/1980,20.5725,33,22,1.6
9/28/1980,9/1980,19.7285,32.6,22.5,0
9/29/1980,9/1980,17.935,32.2,23.8,0
9/30/1980,9/1980,18.99,32.4,23,47.7
10/1/1980,10/1980,18.7992,31.8,23.5,0.8
10/2/1980,10/1980,19.5825,32,23,1.4
10/3/1980,10/1980,19.3587,32.8,24,0
10/4/1980,10/1980,18.4635,31.7,23.7,10.5
10/5/1980,10/1980,17.7921,32,24.5,1.3
10/6/1980,10/1980,18.9111,32.1,23.6,0
10/7/1980,10/1980,17.2326,30.6,23.5,2.4
10/8/1980,10/1980,20.0301,32.1,22.5,13.8
10/9/1980,10/1980,21.0372,33.1,22.5,56
10/10/1980,10/1980,19.6944,31.8,22.5,0.6
10/11/1980,10/1980,19.2468,32.8,23.8,68.2
10/12/1980,10/1980,19.4706,32.2,23,1.1
10/13/1980,10/1980,20.2539,33.6,23.6,0
10/14/1980,10/1980,19.3587,34,24.8,1.7
10/15/1980,10/1980,19.9182,34.1,24.3,11.4
10/16/1980,10/1980,16.5612,30.2,23.4,0
10/17/1980,10/1980,19.023,31,22,11.2
10/18/1980,10/1980,13.8756,28,23.2,4.8
10/19/1980,10/1980,19.023,31.4,22.3,0
10/20/1980,10/1980,19.4706,33,23.5,0
10/21/1980,10/1980,17.5683,31,23.2,6.3
10/22/1980,10/1980,18.9111,31.9,22.8,0
10/23/1980,10/1980,20.2539,33.6,23.2,0
10/24/1980,10/1980,18.7992,32.6,23.6,3.8
10/25/1980,10/1980,19.3587,33.1,23.5,6.2
10/26/1980,10/1980,16.1136,29,22.3,4.8
10/27/1980,10/1980,19.4706,30.6,20.8,0.3
10/28/1980,10/1980,17.2326,31.2,23.5,16.3
10/29/1980,10/1980,11.7495,28.4,24.8,0.9
10/30/1980,10/1980,17.904,30.4,22,4.9
10/31/1980,10/1980,16.0017,28.8,22,1.7
11/1/1980,11/1980,17.6287,32.2,22.2,2.3
11/2/1980,11/1980,16.4059,32.2,23.5,17.5
11/3/1980,11/1980,15.6926,31.6,23.6,4.9
11/4/1980,11/1980,16.1002,31.4,23,13.2
11/5/1980,11/1980,15.4888,30.6,22.8,20.8
11/6/1980,11/1980,16.4059,31.6,22.8,22.8
11/7/1980,11/1980,17.1192,32.2,22.6,44.3
11/8/1980,11/1980,15.285,30.2,22.5,2.7
11/9/1980,11/1980,15.1831,30.2,22.5,0
11/10/1980,11/1980,17.7306,32,21.5,0
11/11/1980,11/1980,17.323,32.4,22.4,0
11/12/1980,11/1980,15.5907,31.7,23.5,9.5
11/13/1980,11/1980,16.5078,31.7,22.5,85.5
11/14/1980,11/1980,13.8584,30.1,23.6,1.4
11/15/1980,11/1980,15.8964,31.6,23,1.4
11/16/1980,11/1980,16.6097,32.4,23,0
11/17/1980,11/1980,18.1382,32.5,21.2,0.4
11/18/1980,11/1980,18.4439,33.6,21.8,0
11/19/1980,11/1980,18.0363,33.3,22,0
11/20/1980,11/1980,17.1192,32.8,22.6,0
11/21/1980,11/1980,16.4059,33.4,24,0
11/22/1980,11/1980,17.5268,33.4,22.6,1.2
11/23/1980,11/1980,16.6097,34.2,24.5,5.4
11/24/1980,11/1980,16.1002,33.2,24,17.1
11/25/1980,11/1980,15.0812,30.4,22.3,1
11/26/1980,11/1980,17.1192,33.1,22.7,0
11/27/1980,11/1980,16.7116,33,23,0
11/28/1980,11/1980,15.8964,33,24,0
11/29/1980,11/1980,15.8964,32.4,23.4,4.6
11/30/1980,11/1980,15.6926,31.8,23,10.2
12/1/1980,12/1980,19.4256,33.5,22.5,0
12/2/1980,12/1980,17.1536,32,23.4,0
12/3/1980,12/1980,17.7216,32.4,23.2,0
12/4/1980,12/1980,18.8576,32.4,22,11.6
12/5/1980,12/1980,16.9264,30.8,22.4,0
12/6/1980,12/1980,18.8576,31.8,21.4,0
12/7/1980,12/1980,18.4032,32.6,22.6,0
12/8/1980,12/1980,17.2672,32.6,23.8,0
12/9/1980,12/1980,18.2896,33,23.2,0
12/10/1980,12/1980,16.472,32.6,24.6,0
12/11/1980,12/1980,17.9488,33,23.5,0
12/12/1980,12/1980,17.608,32.4,23.2,0.4
12/13/1980,12/1980,16.5856,32.4,24.2,0.4
12/14/1980,12/1980,17.2672,32.8,24,0
12/15/1980,12/1980,17.04,32,23.4,0
12/16/1980,12/1980,16.8128,31.8,23.4,2
12/17/1980,12/1980,18.2896,33.4,23.5,0
12/18/1980,12/1980,18.5168,33.2,23,0
12/19/1980,12/1980,17.9488,32.6,23,0
12/20/1980,12/1980,17.9488,32.6,23,0
12/21/1980,12/1980,17.8352,32.6,23.2,0
12/22/1980,12/1980,18.4032,33.4,23.4,0
12/23/1980,12/1980,18.176,33,23.2,0
12/24/1980,12/1980,17.04,32.4,23.8,0
12/25/1980,12/1980,17.4944,32.2,23.2,4
12/26/1980,12/1980,18.6304,32.4,22.2,0
12/27/1980,12/1980,19.4256,32.8,21.6,0
12/28/1980,12/1980,17.8352,31.4,22,0
12/29/1980,12/1980,15.904,29.6,22.2,0
12/30/1980,12/1980,15.6768,29.2,22,3.3
12/31/1980,12/1980,17.2672,31.4,22.6,4
1/1/1981,1/1981,18.6462,32.2,22.2,0.3
1/2/1981,1/1981,20.0274,32.8,21.4,0
1/3/1981,1/1981,20.0274,33,21.6,0
1/4/1981,1/1981,19.9123,34.4,23.2,0
1/5/1981,1/1981,18.9915,33.6,23.4,0
1/6/1981,1/1981,18.9915,33.4,23.2,0
1/7/1981,1/1981,16.8046,32,24,0
1/8/1981,1/1981,18.8764,32.8,22.8,0
1/9/1981,1/1981,18.8764,33.4,23.4,0
1/10/1981,1/1981,19.3368,33.4,23,0
1/11/1981,1/1981,19.4519,33.4,22.8,0
1/12/1981,1/1981,18.7613,31.2,21.4,0
1/13/1981,1/1981,18.1858,31,21.8,3.9
1/14/1981,1/1981,19.7972,32.6,21.8,0
1/15/1981,1/1981,19.6821,33.6,23,0
1/16/1981,1/1981,19.9123,34,23.2,0
1/17/1981,1/1981,18.7613,33,23.4,0
1/18/1981,1/1981,19.567,32.8,22.4,0
1/19/1981,1/1981,19.4519,33.2,23,0
1/20/1981,1/1981,21.6388,34,21.4,0
1/21/1981,1/1981,21.2935,33.6,21.4,0
1/22/1981,1/1981,21.0633,34.2,22.4,0
1/23/1981,1/1981,20.718,33.4,22,0
1/24/1981,1/1981,17.1499,31.4,23.6,0
1/25/1981,1/1981,20.3727,33.4,22.4,4
1/26/1981,1/1981,19.6821,33,22.8,0
1/27/1981,1/1981,19.1066,33,23.4,0.3
1/28/1981,1/1981,19.4519,33.8,24,24.8
1/29/1981,1/1981,20.3727,33.8,23,0
1/30/1981,1/1981,19.9123,33,22.8,0
1/31/1981,1/1981,20.1425,34.2,23.8,0
2/1/1981,2/1981,19.6875,34.4,24,0
2/2/1981,2/1981,19.8,33.4,23,0
2/3/1981,2/1981,20.3625,33.6,22.6,0
2/4/1981,2/1981,19.9125,33.8,23.4,0
2/5/1981,2/1981,20.8125,34.2,22.8,0
2/6/1981,2/1981,20.925,34.2,22.8,0
2/7/1981,2/1981,20.5875,34.6,23.6,0
2/8/1981,2/1981,19.9125,34.2,24,0
2/9/1981,2/1981,20.25,34,23.4,0
2/10/1981,2/1981,21.6,35.2,23.2,0
2/11/1981,2/1981,20.925,34.8,23.6,0
2/12/1981,2/1981,21.0375,34.8,23.6,0
2/13/1981,2/1981,20.3625,34.2,23.8,0
2/14/1981,2/1981,22.05,35,22.8,0
2/15/1981,2/1981,20.8125,34,23.2,0
2/16/1981,2/1981,20.8125,34.6,23.8,0
2/17/1981,2/1981,19.6875,33.8,24.2,0
2/18/1981,2/1981,20.7,34.8,24.2,0
2/19/1981,2/1981,21.9375,33,21.2,64
2/20/1981,2/1981,20.25,33.6,23.6,0
2/21/1981,2/1981,19.0125,33,24.2,0.6
2/22/1981,2/1981,17.8875,31.4,23.7,1.4
2/23/1981,2/1981,18.225,31.4,23.4,9.2
2/24/1981,2/1981,17.325,31.2,24,11.8
2/25/1981,2/1981,20.25,34.2,24.4,0.1
2/26/1981,2/1981,22.5,35,23,0
2/27/1981,2/1981,16.425,31.4,25,0
2/28/1981,2/1981,21.2625,35,24.4,1.1
3/1/1981,3/1981,19.8033,35,24.6,0
3/2/1981,3/1981,18.8502,34.6,25.2,1.9
3/3/1981,3/1981,20.121,35,24.4,0
3/4/1981,3/1981,17.8971,33.6,25.2,0
3/5/1981,3/1981,17.7912,32.6,24.4,9.5
3/6/1981,3/1981,18.003,32,23.6,0.2
3/7/1981,3/1981,18.003,32.2,23.8,19.9
3/8/1981,3/1981,18.4266,33,24.2,0
3/9/1981,3/1981,18.3207,32.6,24,5
3/10/1981,3/1981,17.6853,32.6,24.6,5.4
3/11/1981,3/1981,18.9561,33.2,24,0
3/12/1981,3/1981,19.8033,33.8,23.8,0
3/13/1981,3/1981,19.6974,33.6,23.8,0
3/14/1981,3/1981,18.8502,32.8,23.8,0
3/15/1981,3/1981,20.121,34.2,24,0
3/16/1981,3/1981,19.5915,33,23.4,0
3/17/1981,3/1981,22.0272,34.6,22.4,0
3/18/1981,3/1981,19.1679,32.6,23.4,0
3/19/1981,3/1981,21.18,33.8,22.6,0
3/20/1981,3/1981,20.4387,32.6,22.2,0
3/21/1981,3/1981,21.6036,34.6,23,0
3/22/1981,3/1981,19.9092,34,24.2,0
3/23/1981,3/1981,21.2859,34.8,23.6,0
3/24/1981,3/1981,21.8154,33.8,22,0
3/25/1981,3/1981,21.2859,34.4,23.2,0
3/26/1981,3/1981,21.4977,34.6,23.2,0
3/27/1981,3/1981,21.7095,34.6,23,0
3/28/1981,3/1981,21.7095,35,23.4,0
3/29/1981,3/1981,22.5567,35.2,22.8,0
3/30/1981,3/1981,22.3449,35.2,23,0
3/31/1981,3/1981,21.3918,34.2,23,0
4/1/1981,4/1981,21.285,36.4,23.8,0
4/2/1981,4/1981,21.087,36.4,24,0
4/3/1981,4/1981,18.216,34.2,25,0
4/4/1981,4/1981,16.83,31.9,24,6.5
4/5/1981,4/1981,19.998,34.6,23.5,0
4/6/1981,4/1981,19.998,34.8,23.7,0
4/7/1981,4/1981,18.414,32.6,23.2,0.3
4/8/1981,4/1981,17.82,32.4,23.6,0
4/9/1981,4/1981,19.899,35.2,24.2,1.3
4/10/1981,4/1981,20.196,35.7,24.4,0
4/11/1981,4/1981,22.869,38,23.5,0
4/12/1981,4/1981,19.206,35.4,25.2,1.3
4/13/1981,4/1981,19.404,34.9,24.5,0
4/14/1981,4/1981,18.711,32.8,23.1,0
4/15/1981,4/1981,21.78,35.6,22.4,1.1
4/16/1981,4/1981,19.305,33.6,23.2,0
4/17/1981,4/1981,21.186,36,23.5,16.7
4/18/1981,4/1981,17.82,31.8,23,7.1
4/19/1981,4/1981,17.919,32.4,23.5,3.7
4/20/1981,4/1981,18.216,32.2,23,0.2
4/21/1981,4/1981,17.325,32.2,23.8,3.6
4/22/1981,4/1981,17.127,32.6,24.4,1.9
4/23/1981,4/1981,17.919,32.4,23.4,1.7
4/24/1981,4/1981,19.998,33.5,22.3,27
4/25/1981,4/1981,19.107,34.2,24,0
4/26/1981,4/1981,7.326,24.5,23,0.6
4/27/1981,4/1981,14.652,28,22,0
4/28/1981,4/1981,19.305,32.4,21.9,0
4/29/1981,4/1981,18.711,32.8,23,0
4/30/1981,4/1981,18.315,32.8,23.4,1.9
5/1/1981,5/1981,15.6114,29.4,23.4,0.7
5/2/1981,5/1981,21.24,32.6,21.5,37.2
5/3/1981,5/1981,18.585,32,23.5,0
5/4/1981,5/1981,18.7974,31.7,23,0
5/5/1981,5/1981,16.1424,29.6,23.2,39
5/6/1981,5/1981,18.9036,32,23.2,5.3
5/7/1981,5/1981,19.4346,32.2,22.9,0
5/8/1981,5/1981,19.2222,32.8,23.7,40.4
5/9/1981,5/1981,15.6114,28,22,1.1
5/10/1981,5/1981,19.116,32,22.9,0
5/11/1981,5/1981,18.7974,31.8,23,11
5/12/1981,5/1981,17.6292,31.3,23.6,23.7
5/13/1981,5/1981,18.3726,33.6,25.2,3.8
5/14/1981,5/1981,18.3726,31.8,23.4,3.7
5/15/1981,5/1981,17.6292,31.4,23.6,3.9
5/16/1981,5/1981,18.054,32.4,24.2,0
5/17/1981,5/1981,17.4168,31.8,24.2,1.5
5/18/1981,5/1981,15.399,30.8,24.8,0
5/19/1981,5/1981,18.054,32.4,24.2,0
5/20/1981,5/1981,18.9036,33.4,24.4,0
5/21/1981,5/1981,18.4788,34.8,26.2,0.9
5/22/1981,5/1981,19.2222,34.2,24.8,54.8
5/23/1981,5/1981,16.3548,29.6,22.8,1.2
5/24/1981,5/1981,17.7354,31.8,23.8,0
5/25/1981,5/1981,13.4874,29,24.4,1.3
5/26/1981,5/1981,17.3106,32.4,24.8,0
5/27/1981,5/1981,16.992,32,24.6,0
5/28/1981,5/1981,19.5408,33,23.2,61.6
5/29/1981,5/1981,16.0362,29.2,22.6,0.3
5/30/1981,5/1981,18.4788,32.4,23.6,65.8
5/31/1981,5/1981,17.8416,30.8,22.6,0.1
6/1/1981,6/1981,16.9264,30.4,24,4.2
6/2/1981,6/1981,19.7664,31.8,23,0
6/3/1981,6/1981,17.1536,30.4,23.8,0
6/4/1981,6/1981,20.9024,33,23.2,0.2
6/5/1981,6/1981,21.2432,34.8,24.6,8.5
6/6/1981,6/1981,17.04,32.8,26.2,81.5
6/7/1981,6/1981,17.8352,31,23.8,3.6
