Fecha,Date,SRAD_Ajusted,TMAX,TMIN,RAIN
2/10/1980,2/1980,17.2125,32,24.4,0
2/11/1980,2/1980,17.8875,33.2,25,0
2/12/1980,2/1980,21.375,35,23.4,0
2/13/1980,2/1980,18.9,33.6,24.6,0
2/14/1980,2/1980,21.7125,35,23.2,0
2/15/1980,2/1980,19.8,34.2,24.4,0
2/16/1980,2/1980,20.8125,35,24.2,0
2/17/1980,2/1980,19.125,33,24,0.9
2/18/1980,2/1980,20.3625,34,23.8,12
2/19/1980,2/1980,23.5125,33.2,19.6,0
2/20/1980,2/1980,17.2125,32.2,25,0
2/21/1980,2/1980,18.7875,32.8,24.2,0
2/22/1980,2/1980,16.9875,31,24,0
2/23/1980,2/1980,21.6,33,21.8,0
2/24/1980,2/1980,23.625,35,21.6,0
2/25/1980,2/1980,20.25,33.4,23.6,0
2/26/1980,2/1980,21.15,34.6,24,0
2/27/1980,2/1980,21.7125,34.8,23.6,0
2/28/1980,2/1980,19.125,32.6,24,0
2/29/1980,2/1980,23.175,33.6,21,0
3/1/1980,3/1980,20.2269,34,23.2,0.3
3/2/1980,3/1980,20.4387,34,23,0
3/3/1980,3/1980,19.9092,34,23.6,0
3/4/1980,3/1980,20.5446,33,22,0
3/5/1980,3/1980,21.4977,34,22,0
3/6/1980,3/1980,19.2738,33.8,24.2,0
3/7/1980,3/1980,20.6505,35,24,0
3/8/1980,3/1980,20.3328,33.8,23.2,0
3/9/1980,3/1980,15.3555,30,24,0
3/10/1980,3/1980,18.9561,34.8,25.6,0
3/11/1980,3/1980,22.1331,37.4,25,0
3/12/1980,3/1980,18.4266,34,25.4,0
3/13/1980,3/1980,17.3676,32.6,25,0
3/14/1980,3/1980,18.6384,33.8,25,0
3/15/1980,3/1980,16.4145,32.2,25.4,0
3/16/1980,3/1980,17.8971,33,25,0
3/17/1980,3/1980,22.1331,35.8,23.6,0
3/18/1980,3/1980,20.2269,35.2,25,0
3/19/1980,3/1980,18.1089,33.2,25,0
3/20/1980,3/1980,17.0499,32.4,25.2,0
3/21/1980,3/1980,22.8744,38,25,0
3/22/1980,3/1980,20.7564,32.2,21.6,0
3/23/1980,3/1980,22.7685,33.4,20.6,0
3/24/1980,3/1980,17.7912,31.8,24,0
3/25/1980,3/1980,19.1679,34,25,0
3/26/1980,3/1980,19.5915,35,25.6,0
3/27/1980,3/1980,22.6626,35,22.4,0
3/28/1980,3/1980,19.1679,35,26,0
3/29/1980,3/1980,9.0015,26.8,24.8,0
3/30/1980,3/1980,12.4962,25.8,22,25
3/31/1980,3/1980,18.9561,34,25.2,0
4/1/1980,4/1980,16.929,32.6,24.6,0
4/2/1980,4/1980,19.503,35.8,25.2,0
4/3/1980,4/1980,15.444,32,25.4,0
4/4/1980,4/1980,16.929,33,25,0
4/5/1980,4/1980,16.929,34.2,26.2,0
4/6/1980,4/1980,15.84,33,26,0
4/7/1980,4/1980,14.949,32.9,26.7,0
4/8/1980,4/1980,17.226,32.4,24.2,0.8
4/9/1980,4/1980,15.84,32.4,25.4,0
4/10/1980,4/1980,16.533,32,24.4,0
4/11/1980,4/1980,17.424,32.2,23.8,0
4/12/1980,4/1980,19.404,33,22.6,0
4/13/1980,4/1980,18.81,34.2,24.4,0.4
4/14/1980,4/1980,18.018,34,25,0
4/15/1980,4/1980,16.533,34,26.4,25
4/16/1980,4/1980,21.78,38.6,25.4,37.5
4/17/1980,4/1980,19.701,32.2,21.4,35.3
4/18/1980,4/1980,17.424,34.4,26,21.5
4/19/1980,4/1980,15.444,33,26.4,5
4/20/1980,4/1980,17.127,32.4,24.2,0
4/21/1980,4/1980,11.682,30.4,26.6,37.4
4/22/1980,4/1980,13.662,29.6,24.4,0
4/23/1980,4/1980,11.979,29,25,0
4/24/1980,4/1980,17.523,33.8,25.2,0
4/25/1980,4/1980,15.345,33,26.4,0
4/26/1980,4/1980,15.543,32,25.2,0
4/27/1980,4/1980,16.632,34,26.2,0
4/28/1980,4/1980,14.157,32,26.4,0
4/29/1980,4/1980,15.741,33,26,0
4/30/1980,4/1980,14.355,31,25.2,0
5/1/1980,5/1980,15.93,32.4,26.2,0
5/2/1980,5/1980,13.0626,30,25.8,47
5/3/1980,5/1980,20.8152,32.4,21.8,0
5/4/1980,5/1980,18.2664,34.2,26,2.5
5/5/1980,5/1980,16.5672,33,26.2,27.1
5/6/1980,5/1980,15.8238,31,24.8,1.3
5/7/1980,5/1980,9.8766,30,27.6,4
5/8/1980,5/1980,8.496,27,25.2,7
5/9/1980,5/1980,15.8238,31,24.8,1
5/10/1980,5/1980,4.0356,26.4,26,0
5/11/1980,5/1980,17.9478,32.2,24.2,0
5/12/1980,5/1980,18.3726,34.4,26,18
5/13/1980,5/1980,19.8594,33.2,23.4,5
5/14/1980,5/1980,13.275,29,24.6,3
5/15/1980,5/1980,19.116,32.4,23.2,0.2
5/16/1980,5/1980,11.682,31,27.6,0
5/17/1980,5/1980,16.8858,32.8,25.6,0
5/18/1980,5/1980,0,25.2,25.2,25
5/19/1980,5/1980,11.2572,30,26.8,1
5/20/1980,5/1980,17.8416,33,25,0.5
5/21/1980,5/1980,11.2572,30.2,27,17.4
5/22/1980,5/1980,14.337,30,24.8,1
5/23/1980,5/1980,14.0184,31,26,1
5/24/1980,5/1980,15.399,30,24,16
5/25/1980,5/1980,15.6114,31.6,25.4,0
5/26/1980,5/1980,18.585,32,23.2,0
5/27/1980,5/1980,12.8502,28.6,24.4,40
5/28/1980,5/1980,21.9834,35.6,23.2,0
5/29/1980,5/1980,21.9834,35.6,23.2,33
5/30/1980,5/1980,16.5672,30,23,0
5/31/1980,5/1980,17.8416,32.4,24.2,0
6/1/1980,6/1980,12.9504,29,25.2,1
6/2/1980,6/1980,16.8128,31.4,25,0.3
6/3/1980,6/1980,19.312,33,24.6,2.5
6/4/1980,6/1980,17.1536,30,23.4,15
6/5/1980,6/1980,18.0624,32,24.6,3.2
6/6/1980,6/1980,17.3808,33,26.2,3.1
6/7/1980,6/1980,13.9728,31,26.6,2
6/8/1980,6/1980,16.2448,33,27,58.8
6/9/1980,6/1980,9.8832,28.2,26,1
6/10/1980,6/1980,16.472,31.2,25,0.8
6/11/1980,6/1980,17.4944,32,25,0
6/12/1980,6/1980,16.472,31,24.8,0
6/13/1980,6/1980,18.2896,32,24.4,0
6/14/1980,6/1980,22.72,35,23.2,0
6/15/1980,6/1980,17.4944,32,25,0
6/16/1980,6/1980,22.3792,36.4,25,0
6/17/1980,6/1980,20.1072,33.6,24.4,0
6/18/1980,6/1980,21.8112,38.6,27.8,0
6/19/1980,6/1980,15.6768,30,24.4,0
6/20/1980,6/1980,17.7216,30,22.8,0
6/21/1980,6/1980,8.4064,26.4,24.8,0
6/22/1980,6/1980,16.6992,31.4,25,30
6/23/1980,6/1980,19.1984,31,22.6,0
6/24/1980,6/1980,18.744,33,25,0
6/25/1980,6/1980,15.336,31.4,26,16
6/26/1980,6/1980,17.04,33,26.4,0
6/27/1980,6/1980,17.9488,34.2,26.8,0
6/28/1980,6/1980,17.9488,33,25.6,0
6/29/1980,6/1980,21.6976,35.8,25,2
6/30/1980,6/1980,21.584,36.2,25.6,0
7/1/1980,7/1980,20.4174,33,24.4,2.7
7/2/1980,7/1980,20.1786,34,25.6,8
7/3/1980,7/1980,23.88,33.2,21.4,0
7/4/1980,7/1980,19.701,33.6,25.6,0
7/5/1980,7/1980,19.701,34,26,0
7/6/1980,7/1980,4.4178,27.4,27,0
7/7/1980,7/1980,19.4622,30,22.2,4.5
7/8/1980,7/1980,21.6114,34.2,24.6,0.1
7/9/1980,7/1980,16.4772,32.2,26.6,4.5
7/10/1980,7/1980,20.4174,32,23.4,19
7/11/1980,7/1980,21.6114,32,22.4,0
7/12/1980,7/1980,18.2682,32,25.2,2.7
7/13/1980,7/1980,17.91,31.8,25.2,0
7/14/1980,7/1980,16.2384,31,25.6,1.7
7/15/1980,7/1980,19.5816,32.8,25,20
7/16/1980,7/1980,21.0144,31.2,22.2,0
7/17/1980,7/1980,17.1936,32,26,0
7/18/1980,7/1980,21.7308,32.6,23,0
7/19/1980,7/1980,19.5816,32,24.2,0
7/20/1980,7/1980,17.7906,31.6,25.2,0
7/21/1980,7/1980,16.9548,31.4,25.6,0
7/22/1980,7/1980,19.5816,29.8,22,0
7/23/1980,7/1980,21.1338,33,24,0
7/24/1980,7/1980,24.5964,34.8,22.6,0
7/25/1980,7/1980,16.9548,30,24.2,0
7/26/1980,7/1980,19.4622,32.2,24.6,0
7/27/1980,7/1980,19.2234,32.8,25.4,0
7/28/1980,7/1980,18.6264,30,23,0.3
7/29/1980,7/1980,19.9398,32,24,0
7/30/1980,7/1980,19.9398,32,24,25
7/31/1980,7/1980,16.119,31,25.8,0
8/1/1980,8/1980,16.2162,28.8,23,0
8/2/1980,8/1980,18.0306,31.2,24,0
8/3/1980,8/1980,19.0512,30,22,0
8/4/1980,8/1980,18.3708,32.2,24.8,0
8/5/1980,8/1980,19.278,31.4,23.2,0
8/6/1980,8/1980,19.5048,31.6,23.2,0
8/7/1980,8/1980,16.5564,29.2,23.2,5.8
8/8/1980,8/1980,15.9894,30,24.4,12.2
8/9/1980,8/1980,17.3502,30,23.4,0
8/10/1980,8/1980,15.9894,30,24.4,0
8/11/1980,8/1980,18.3708,32.6,25.2,0
8/12/1980,8/1980,17.1234,31.6,25.2,0
8/13/1980,8/1980,20.0718,33,24.2,0
8/14/1980,8/1980,19.3914,33,24.8,11
8/15/1980,8/1980,22.9068,33.6,22.2,18.5
8/16/1980,8/1980,20.979,30.2,20.6,2.2
8/17/1980,8/1980,19.1646,31.6,23.6,4.6
8/18/1980,8/1980,19.9584,32,23.4,4.8
8/19/1980,8/1980,17.4636,28.6,22,0
8/20/1980,8/1980,18.2574,30.6,23.4,1.1
8/21/1980,8/1980,18.711,32,24.4,2.8
8/22/1980,8/1980,15.5358,30.2,25,0.8
8/23/1980,8/1980,8.6184,26.2,24.6,1.3
8/24/1980,8/1980,16.3296,31,25.2,2.3
8/25/1980,8/1980,17.4636,33,26.4,1.8
8/26/1980,8/1980,18.9378,31.2,23.4,25
8/27/1980,8/1980,21.8862,33.8,23.4,4
8/28/1980,8/1980,19.5048,30.6,22.4,6
8/29/1980,8/1980,19.5048,31.2,23,24
8/30/1980,8/1980,14.8554,29,24.2,0
8/31/1980,8/1980,19.7316,33,24.6,5.8
9/1/1980,9/1980,14.4535,30,24.8,3
9/2/1980,9/1980,15.5085,29.6,23.6,0
9/3/1980,9/1980,12.9765,28,23.8,0
9/4/1980,9/1980,19.201,32.8,23.6,0
9/5/1980,9/1980,18.146,33,24.8,0
9/6/1980,9/1980,18.99,32.4,23.4,1.2
9/7/1980,9/1980,17.8295,31,23,0
9/8/1980,9/1980,13.293,29,24.6,0
9/9/1980,9/1980,15.9305,30.2,23.8,0
9/10/1980,9/1980,18.0405,32.2,24,70
9/11/1980,9/1980,18.8845,31.4,22.4,0
9/12/1980,9/1980,17.8295,30,22,0
9/13/1980,9/1980,19.7285,31.4,21.6,0
9/14/1980,9/1980,19.7285,33,23.2,2
9/15/1980,9/1980,14.559,28.4,23,4
9/16/1980,9/1980,19.834,32.6,22.6,0
9/17/1980,9/1980,18.779,32.4,23.4,0.2
9/18/1980,9/1980,18.146,31,22.6,19.3
9/19/1980,9/1980,18.357,30.4,21.8,0
9/20/1980,9/1980,14.2425,29,23.8,0
9/21/1980,9/1980,17.1965,30.6,23,0
9/22/1980,9/1980,18.779,31.4,22.4,0
9/23/1980,9/1980,17.8295,31,22.8,0
9/24/1980,9/1980,18.0405,32.8,24.4,0
9/25/1980,9/1980,18.8845,32.6,23.4,0
9/26/1980,9/1980,11.816,26,22.4,0
9/27/1980,9/1980,18.568,32,23,0
9/28/1980,9/1980,16.88,31,23.6,0
9/29/1980,9/1980,18.146,29.6,21,0
9/30/1980,9/1980,17.724,30.4,22.2,1.2
10/1/1980,10/1980,17.3445,30,23,0
10/2/1980,10/1980,17.7921,31.4,24,0
10/3/1980,10/1980,16.785,31,24.4,0
10/4/1980,10/1980,19.1349,32.4,23.8,0
10/5/1980,10/1980,19.2468,33,24.2,0
10/6/1980,10/1980,17.6802,31,23.6,6.2
10/7/1980,10/1980,10.8543,26.8,24,0
10/8/1980,10/1980,17.5683,31,23.6,0
10/9/1980,10/1980,17.7921,31.2,23.6,0
10/10/1980,10/1980,15.5541,28.4,22.6,0
10/11/1980,10/1980,16.785,30.4,23.6,0
10/12/1980,10/1980,17.904,30.8,23,0
10/13/1980,10/1980,17.2326,31.6,24.4,0
10/14/1980,10/1980,10.2948,29.6,27,0
10/15/1980,10/1980,17.5683,32,24.4,0
10/16/1980,10/1980,17.1207,31.2,24,0.4
10/17/1980,10/1980,17.6802,32.2,24.4,0
10/18/1980,10/1980,14.4351,27.6,22.4,0
10/19/1980,10/1980,18.1278,31.4,23.2,8.2
10/20/1980,10/1980,21.1491,33.4,22.2,0
10/21/1980,10/1980,14.8827,30,24.4,23
10/22/1980,10/1980,16.1136,30.6,24,2
10/23/1980,10/1980,20.9253,34.8,23.6,0
10/24/1980,10/1980,17.6802,32,24,7.4
10/25/1980,10/1980,6.8259,26.4,25.2,1.6
10/26/1980,10/1980,18.0159,31,22.6,13.7
10/27/1980,10/1980,17.7921,29.6,21.4,0
10/28/1980,10/1980,12.6447,30.2,26,7
10/29/1980,10/1980,11.4138,28.4,25,1.4
10/30/1980,10/1980,17.0088,31,23.4,0
10/31/1980,10/1980,14.7708,28.8,23,0.4
11/1/1980,11/1980,13.247,30,24.4,0
11/2/1980,11/1980,14.3679,31.6,25,0
11/3/1980,11/1980,11.9223,29.8,25.2,0
11/4/1980,11/1980,11.9223,28.4,23.8,3.4
11/5/1980,11/1980,9.5786,26.4,23.4,0
11/6/1980,11/1980,13.9603,30.4,24,0
11/7/1980,11/1980,14.9793,31,23.6,0
11/8/1980,11/1980,15.1831,31.4,23.8,0
11/9/1980,11/1980,16.304,31.4,22.6,0
11/10/1980,11/1980,14.8774,30.8,23.4,0
11/11/1980,11/1980,16.2021,31.8,23,0
11/12/1980,11/1980,15.1831,31,23.2,0
11/13/1980,11/1980,16.1002,32,23.2,20.5
11/14/1980,11/1980,15.5907,30,21.8,0
11/15/1980,11/1980,12.6356,30,24.6,0
11/16/1980,11/1980,15.285,31.2,23.2,0
11/17/1980,11/1980,14.4698,31,23.8,0
11/18/1980,11/1980,14.8774,32.6,25,0
11/19/1980,11/1980,14.5717,32.4,25,0
11/20/1980,11/1980,14.9793,32.6,24.8,0
11/21/1980,11/1980,14.5717,31.8,24.4,0
11/22/1980,11/1980,15.6926,32.8,24.2,0
11/23/1980,11/1980,14.0622,32,25,0
11/24/1980,11/1980,14.8774,32,24.2,2.5
11/25/1980,11/1980,13.247,30,23.8,1
11/26/1980,11/1980,15.3869,32.6,24.2,0
11/27/1980,11/1980,14.5717,32.2,24.6,0
11/28/1980,11/1980,3.3627,25.4,25,0.8
11/29/1980,11/1980,12.7375,31.4,25.6,2
11/30/1980,11/1980,15.0812,31.2,23,0
12/1/1980,12/1980,13.8592,30.6,25,0
12/2/1980,12/1980,16.5856,32.6,24.6,0
12/3/1980,12/1980,18.176,32.8,23.2,0
12/4/1980,12/1980,17.3808,32.8,24,0
12/5/1980,12/1980,16.9264,31,22.6,3.3
12/6/1980,12/1980,15.904,31.6,24.2,3
12/7/1980,12/1980,15.2224,32.8,26,0
12/8/1980,12/1980,15.6768,31.8,24.6,14
12/9/1980,12/1980,15.4496,31.2,24.2,0.2
12/10/1980,12/1980,17.4944,32.2,23.2,0
12/11/1980,12/1980,6.3616,25.6,24.4,0
12/12/1980,12/1980,12.7232,30,25.2,0
12/13/1980,12/1980,15.336,31,24,0
12/14/1980,12/1980,14.8816,30.6,24,7
12/15/1980,12/1980,17.2672,32.4,23.6,0.1
12/16/1980,12/1980,15.1088,31.8,25,0.4
12/17/1980,12/1980,15.7904,30,22.6,9
12/18/1980,12/1980,14.4272,29.8,23.6,7
12/19/1980,12/1980,14.6544,32,25.6,0
12/20/1980,12/1980,16.472,31.6,23.6,0
12/21/1980,12/1980,17.04,31.6,23,0
12/22/1980,12/1980,16.2448,31.2,23.4,0
12/23/1980,12/1980,16.472,32,24,0
12/24/1980,12/1980,16.472,31.8,23.8,0
12/25/1980,12/1980,15.1088,30.2,23.4,0
12/26/1980,12/1980,13.7456,29,23.4,0
12/27/1980,12/1980,13.9728,28.9,23.1,0.1
12/28/1980,12/1980,16.9264,30.6,22.2,0
12/29/1980,12/1980,15.904,28.6,21.2,1.6
12/30/1980,12/1980,17.7216,30.6,21.4,13.6
12/31/1980,12/1980,10.1104,27,24,1.8
1/1/1981,1/1981,16.9197,30,21.8,1.9
1/2/1981,1/1981,19.2217,32.4,21.8,0
1/3/1981,1/1981,19.3368,32.7,22,0
1/4/1981,1/1981,18.1858,31.8,22.4,0
1/5/1981,1/1981,14.0422,30,24.4,0
1/6/1981,1/1981,18.6462,31.8,22,0
1/7/1981,1/1981,17.265,32.6,24.2,0
1/8/1981,1/1981,16.9197,32,24,0.1
1/9/1981,1/1981,18.0707,33.4,24.2,0
1/10/1981,1/1981,15.0781,31,24.6,7
1/11/1981,1/1981,18.1858,32,22.8,0
1/12/1981,1/1981,18.6462,31.4,21.8,0
1/13/1981,1/1981,17.6103,30,21.4,5
1/14/1981,1/1981,18.3009,31.8,22.6,0
1/15/1981,1/1981,17.265,30.8,22.6,0
1/16/1981,1/1981,22.4445,32.4,18.6,0
1/17/1981,1/1981,19.567,31.8,21.4,0
1/18/1981,1/1981,15.0781,30.6,24.4,1
1/19/1981,1/1981,20.0274,32.6,21.8,0
1/20/1981,1/1981,18.8764,32.4,22.8,0
1/21/1981,1/1981,19.6821,31.8,21.4,0
1/22/1981,1/1981,20.2576,32.4,21.4,0
1/23/1981,1/1981,18.1858,32,23.2,0
1/24/1981,1/1981,17.6103,31,22.8,0
1/25/1981,1/1981,14.8479,29.8,24,0.6
1/26/1981,1/1981,17.0348,31.6,24,0
1/27/1981,1/1981,18.5311,32,23,0
1/28/1981,1/1981,18.1858,31.8,23.2,1.8
1/29/1981,1/1981,18.1858,32,23.4,0.7
1/30/1981,1/1981,18.416,32.4,23.6,0
1/31/1981,1/1981,18.0707,32.4,24,2
2/1/1981,2/1981,16.875,31.6,24,2
2/2/1981,2/1981,15.975,30.8,24,0
2/3/1981,2/1981,16.3125,31.8,24.8,0
2/4/1981,2/1981,18.45,31.6,22.6,0
2/5/1981,2/1981,17.4375,32,24,0
2/6/1981,2/1981,16.875,30.6,23.2,0
2/7/1981,2/1981,18.45,32.8,24,0
2/8/1981,2/1981,17.1,31.6,24,0
2/9/1981,2/1981,13.05,27.4,23,0
2/10/1981,2/1981,16.7625,31.2,24,0
2/11/1981,2/1981,18.3375,33.2,24.6,0
2/12/1981,2/1981,16.65,32,25,0
2/13/1981,2/1981,20.7,34.2,23.4,0
2/14/1981,2/1981,18.9,32.4,23.4,0
2/15/1981,2/1981,17.2125,30.6,23.2,2
2/16/1981,2/1981,19.6875,32.6,23,0
2/17/1981,2/1981,17.325,31.8,24.4,0
2/18/1981,2/1981,17.1,31.8,24.6,0.3
2/19/1981,2/1981,16.875,31.6,24.6,37.5
2/20/1981,2/1981,16.425,31.6,25,0.5
2/21/1981,2/1981,24.1875,35,20.8,0
2/22/1981,2/1981,18.225,31,23,2.6
2/23/1981,2/1981,17.325,32.6,25.4,2.8
2/24/1981,2/1981,17.775,32,24.4,1
2/25/1981,2/1981,16.875,31.8,25,0
2/26/1981,2/1981,19.9125,34.6,25.2,0
2/27/1981,2/1981,20.8125,35.2,25,3.5
2/28/1981,2/1981,14.85,30,24.8,0.5
3/1/1981,3/1981,19.8033,34.6,24.2,0
3/2/1981,3/1981,16.7322,32,24.6,0
3/3/1981,3/1981,18.1089,32.2,23.6,0
3/4/1981,3/1981,15.3555,30.8,24.6,0.2
3/5/1981,3/1981,15.885,31.8,25.2,0
3/6/1981,3/1981,12.708,29.2,25,0.3
3/7/1981,3/1981,15.4614,29,22.8,10
3/8/1981,3/1981,20.3328,31,20.4,0.7
3/9/1981,3/1981,18.5325,31.8,23,2.1
3/10/1981,3/1981,23.4039,31.8,17.8,3
3/11/1981,3/1981,18.3207,33.6,25,0
3/12/1981,3/1981,19.3797,34.6,25,0
3/13/1981,3/1981,16.8381,32.6,25.4,0
3/14/1981,3/1981,18.003,33.4,25.2,0
3/15/1981,3/1981,22.0272,32,19.8,0
3/16/1981,3/1981,17.5794,32,24.2,0
3/17/1981,3/1981,20.121,31.8,21.6,0
3/18/1981,3/1981,20.4387,32.8,22.4,0
3/19/1981,3/1981,16.3086,31.6,25,0
3/20/1981,3/1981,20.0151,33,23,0.6
3/21/1981,3/1981,20.121,32.4,22.4,0.5
3/22/1981,3/1981,20.121,31.6,21.6,0
3/23/1981,3/1981,21.4977,34,22.6,0.5
3/24/1981,3/1981,0,25,25,0
3/25/1981,3/1981,20.3328,32.8,22.6,0.5
3/26/1981,3/1981,20.9682,33.8,23,0
3/27/1981,3/1981,20.7564,33.6,23,0
3/28/1981,3/1981,20.0151,34.2,24.4,0
3/29/1981,3/1981,19.1679,33.8,24.8,0
3/30/1981,3/1981,20.6505,34.8,24.4,0
3/31/1981,3/1981,20.6505,35.4,25,0
4/1/1981,4/1981,20.394,36.8,25.2,0
4/2/1981,4/1981,19.998,35.6,24.4,0
4/3/1981,4/1981,18.216,35,25.8,8
4/4/1981,4/1981,15.642,31.6,24.8,0
4/5/1981,4/1981,19.899,33,22,0
4/6/1981,4/1981,18.414,31.8,22.4,0
4/7/1981,4/1981,18.018,32.2,23.2,2
4/8/1981,4/1981,16.731,31,23.2,0
4/9/1981,4/1981,21.483,33,20.2,0
4/10/1981,4/1981,16.929,35.8,27.8,0
4/11/1981,4/1981,20.988,36.4,24.2,0
4/12/1981,4/1981,18.612,35,25.4,0
4/13/1981,4/1981,17.424,32.8,24.4,28
4/14/1981,4/1981,16.731,29.8,22,1
4/15/1981,4/1981,19.899,33,22,33
4/16/1981,4/1981,19.701,33.2,22.4,3
4/17/1981,4/1981,21.285,34.8,22.2,12
4/18/1981,4/1981,21.483,31.4,18.6,6
4/19/1981,4/1981,19.998,32,20.9,0.4
4/20/1981,4/1981,23.067,31.2,16.4,3
4/21/1981,4/1981,23.364,30.8,15.6,3.5
4/22/1981,4/1981,17.721,32.6,23.8,4
4/23/1981,4/1981,3.762,25.8,25.4,0
4/24/1981,4/1981,16.236,31.4,24,0
4/25/1981,4/1981,14.85,31.6,25.4,0
4/26/1981,4/1981,15.84,33,26,57
4/27/1981,4/1981,16.434,27.8,20.2,0
4/28/1981,4/1981,15.345,31,24.4,0
4/29/1981,4/1981,16.434,32,24.4,0
4/30/1981,4/1981,14.652,32,26,27
5/1/1981,5/1981,13.0626,28.6,24.4,2
5/2/1981,5/1981,17.0982,31.2,24,1
5/3/1981,5/1981,12.1068,28,24.4,9
5/4/1981,5/1981,13.6998,29,24.4,0
5/5/1981,5/1981,9.027,27.6,25.6,1
5/6/1981,5/1981,17.523,30.8,23.2,22
5/7/1981,5/1981,17.3106,31.4,24,8
5/8/1981,5/1981,18.9036,31,22.2,30
5/9/1981,5/1981,16.7796,27,20,5
5/10/1981,5/1981,20.0718,29.2,19.2,18
5/11/1981,5/1981,22.7268,29.8,17,72
5/12/1981,5/1981,21.9834,30,18,0
5/13/1981,5/1981,13.275,29.4,25,4.9
5/14/1981,5/1981,19.8594,29.8,20,4
5/15/1981,5/1981,19.2222,29.2,20,0
5/16/1981,5/1981,23.6826,31,17,0.4
5/17/1981,5/1981,23.1516,31,17.6,0.9
5/18/1981,5/1981,23.4702,30,16.2,0
5/19/1981,5/1981,23.5764,30,16,0
5/20/1981,5/1981,6.903,25.6,24.4,0
5/21/1981,5/1981,14.337,30.2,25,1
5/22/1981,5/1981,17.3106,32,24.4,38
5/23/1981,5/1981,14.337,27.8,22.6,0.3
5/24/1981,5/1981,12.8502,31,26.8,1
5/25/1981,5/1981,18.1602,30.6,22.2,0
5/26/1981,5/1981,16.3548,31.6,24.8,1.5
5/27/1981,5/1981,16.0362,31.6,25,0.6
5/28/1981,5/1981,15.8238,31.8,25.4,2
5/29/1981,5/1981,15.8238,29.2,22.8,0.5
5/30/1981,5/1981,20.178,35,24.6,23
5/31/1981,5/1981,18.6912,30.2,21.2,0
6/1/1981,6/1981,16.3584,30,24,10.4
6/2/1981,6/1981,16.5856,29.8,23.6,0
6/3/1981,6/1981,18.4032,31.6,24,0.5
6/4/1981,6/1981,16.8128,31,24.6,0
6/5/1981,6/1981,18.8576,32,24,4
6/6/1981,6/1981,14.3136,29.6,25,4.8
6/7/1981,6/1981,13.632,29.8,25.6,2.4
6/8/1981,6/1981,16.2448,28.4,22.4,0
6/9/1981,6/1981,14.8816,28.6,23.6,0
6/10/1981,6/1981,15.4496,30.6,25.2,0
6/11/1981,6/1981,16.8128,30,23.6,0.6
6/12/1981,6/1981,19.88,31,22,0
6/13/1981,6/1981,16.472,28.8,22.6,0
6/14/1981,6/1981,18.2896,32,24.4,0
6/15/1981,6/1981,19.4256,33.8,25.2,0
6/16/1981,6/1981,18.744,27.8,19.8,0
6/17/1981,6/1981,11.8144,30.8,27.6,0
6/18/1981,6/1981,15.1088,29.8,24.6,0
6/19/1981,6/1981,18.0624,31.6,24.2,12
6/20/1981,6/1981,18.2896,31.2,23.6,0
6/21/1981,6/1981,20.3344,31.8,22.4,0
6/22/1981,6/1981,16.6992,31.4,25,20
6/23/1981,6/1981,17.04,28,21.4,0
6/24/1981,6/1981,20.9024,32,22,14
6/25/1981,6/1981,24.1968,29.6,16.2,0
