Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
3/29/1985,Mar-85,34.90022596,24.10022596,0,15.254765,0.8
3/30/1985,Mar-85,31.49203011,23.89203011,0,16.55225,0.8
3/31/1985,Mar-85,31.39142011,21.99142011,46.6,17.77975,0.8
4/1/1985,Apr-85,32.74079558,23.74079558,16,15.058493,0.8
4/2/1985,Apr-85,31.03326641,24.23326641,0,16.675616,0.8
4/3/1985,Apr-85,33.90814953,24.10814953,0,19.810428,0.8
4/4/1985,Apr-85,33.12227342,23.72227342,0,16.75149,0.8
4/5/1985,Apr-85,31.7135492,18.9135492,5,14.930988,0.8
4/6/1985,Apr-85,32.50669436,20.10669436,4.3,18.60386,0.8
4/7/1985,Apr-85,32.81878405,23.21878405,0.2,19.835104,0.8
4/8/1985,Apr-85,37.4888454,21.0888454,1.5,18.814086,0.8
4/9/1985,Apr-85,32.25221838,23.45221838,1.7,18.804116,0.8
4/10/1985,Apr-85,34.01361107,23.81361107,0,16.836132,0.8
4/11/1985,Apr-85,30.77052625,24.17052625,10.5,19.340656,0.8
4/12/1985,Apr-85,32.86696184,23.86696184,1,22.353968,0.8
4/13/1985,Apr-85,35.02330617,26.42330617,0.3,22.477776,0.8
4/14/1985,Apr-85,33.7988426,25.5988426,5.8,21.340988,0.8
4/15/1985,Apr-85,32.58413189,23.18413189,86.6,20.25781,0.816
4/16/1985,Apr-85,32.51946693,23.11946693,3.8,20.892924,0.832
4/17/1985,Apr-85,29.89073294,20.09073294,9.3,19.925088,0.848
4/18/1985,Apr-85,33.27659654,22.87659654,0,19.421334,0.864
4/19/1985,Apr-85,28.43706841,19.83706841,3.7,18.429986,0.88
4/20/1985,Apr-85,31.33110985,22.13110985,1,18.1756,0.896
4/21/1985,Apr-85,34.43052355,24.23052355,0,16.851408,0.912
4/22/1985,Apr-85,28.14180944,21.34180944,0,17.006732,0.928
4/23/1985,Apr-85,34.60660524,24.40660524,0.6,19.199146,0.944
4/24/1985,Apr-85,30.65322601,20.85322601,52.5,11.330094,0.96
4/25/1985,Apr-85,31.46854283,21.66854283,0,11.535409,0.976
4/26/1985,Apr-85,33.20311372,23.20311372,0,10.610199,0.992
4/27/1985,Apr-85,33.08240555,23.08240555,0,14.033625,1.008
4/28/1985,Apr-85,30.65282398,22.05282398,0,14.064926,1.024
4/29/1985,Apr-85,29.04061471,22.24061471,1.6,15.850996,1.04
4/30/1985,Apr-85,32.85003786,22.65003786,54.5,18.400686,1.056
5/1/1985,May-85,29.54049965,22.54049965,133.6,13.215327,1.072
5/2/1985,May-85,31.59944535,23.19944535,0,16.799926,1.088
5/3/1985,May-85,29.79143321,22.19143321,28,11.151034,1.104
5/4/1985,May-85,31.66244501,24.46244501,11.6,17.003736,1.12
5/5/1985,May-85,29.74173872,22.54173872,93,15.315656,1.136
5/6/1985,May-85,33.21932911,21.61932911,41,13.463247,1.152
5/7/1985,May-85,33.7690317,22.3690317,0,18.554812,1.168
5/8/1985,May-85,31.55887728,23.15887728,0,15.799298,1.184
5/9/1985,May-85,33.07077019,22.27077019,0,16.731167,1.2
5/10/1985,May-85,30.20196708,22.00196708,49,19.101108,1.2
5/11/1985,May-85,30.40744203,22.80744203,21.4,13.339649,1.2
